Hour,Region,AvailableRenewable_MW,Total_Load_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridPurchase_MW,GridLoadPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,GridEnergyForCost_MW,ChargeMode,Evaluation,Scenario,WindowStart_h,Method
1283,RegionA,1089.78000000,499.36499955,706.38000000,0.00000000,0.56290000,-0.00000000,0.00000000,157.50000000,499.36499955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,590.41500045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1284,RegionA,1059.81000000,485.28450000,706.06000000,0.00000000,0.55750000,-0.00000000,0.00000000,157.50000000,485.28450000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,574.52550000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1285,RegionA,1012.13000000,438.27749955,705.75000000,0.00000000,0.55540000,-0.00000000,0.00000000,157.50000000,438.27749955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,573.85250045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1286,RegionA,950.00000000,435.01859955,705.45000000,0.00000000,0.55670000,-0.00000000,0.00000000,157.50000000,435.01859955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,514.98140045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1287,RegionA,877.65000000,402.12449955,705.17000000,0.00000000,0.56130000,-0.00000000,0.00000000,157.50000000,402.12449955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,475.52550045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1288,RegionA,800.00000000,348.08399955,704.89000000,0.00000000,0.56880000,-0.00000000,0.00000000,157.50000000,348.08399955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,451.91600045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1289,RegionA,722.35000000,299.53799955,1021.72000000,0.00000000,0.57880000,-0.00000000,0.00000000,157.50000000,299.53799955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,422.81200045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1290,RegionA,650.00000000,304.64100000,1021.36000000,0.00000000,0.59040000,-0.00000000,0.00000000,157.50000000,304.64100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,345.35900000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1291,RegionA,587.87000000,322.13700045,1021.02000000,0.00000000,0.60300000,-0.00000000,0.00000000,157.50000000,322.13700045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,265.73299955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1292,RegionA,540.19000000,355.53599955,1020.71000000,0.00000000,0.61550000,-0.00000000,0.00000000,157.50000000,355.53599955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,184.65400045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1293,RegionA,510.22000000,361.94850045,1020.41000000,0.00000000,0.62720000,-0.00000000,0.00000000,157.50000000,361.94850045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,148.27149955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1294,RegionA,500.00000000,382.90049955,633.19000000,0.00000000,0.63730000,-0.00000000,0.00000000,157.50000000,382.90049955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,117.09950045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1295,RegionA,510.22000000,450.75150000,633.03000000,0.00000000,0.64500000,-0.00000000,0.00000000,157.50000000,450.75150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,59.46850000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1296,RegionA,540.19000000,466.33050000,457.08000000,0.00000000,0.64980000,-0.00000000,0.00000000,157.50000000,466.33050000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,73.85950000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1297,RegionA,587.87000000,544.32000000,456.99000000,0.00000000,0.65130000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,43.55000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1298,RegionA,650.00000000,544.32000045,456.90000000,0.00000000,0.64950000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,105.67999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1299,RegionA,722.35000000,544.32000000,456.83000000,0.00000000,0.64450000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.03000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1300,RegionA,800.00000000,544.31999955,456.76000000,0.00000000,0.63650000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1301,RegionA,877.65000000,544.31999955,456.70000000,0.00000000,0.62620000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.33000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1302,RegionA,950.00000000,544.32000000,456.66000000,0.00000000,0.61420000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1303,RegionA,1012.13000000,544.32000045,702.49000000,0.00000000,0.60140000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.80999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1304,RegionA,1059.81000000,544.31999955,702.45000000,0.00000000,0.58860000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1305,RegionA,1089.78000000,544.32000000,702.43000000,0.00000000,0.57670000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.46000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1306,RegionA,1100.00000000,544.31999955,702.42000000,0.00000000,0.56650000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,555.68000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1307,RegionA,1089.78000000,518.88600045,702.42000000,0.00000000,0.55880000,-0.00000000,0.00000000,157.50000000,518.88600045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,570.89399955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1308,RegionA,1059.81000000,487.59300000,702.44000000,0.00000000,0.55400000,-0.00000000,0.00000000,157.50000000,487.59300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,572.21700000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1309,RegionA,1012.13000000,432.32399955,702.47000000,0.00000000,0.55240000,-0.00000000,0.00000000,157.50000000,432.32399955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,579.80600045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1310,RegionA,950.00000000,419.84730045,702.52000000,0.00000000,0.55430000,-0.00000000,0.00000000,157.50000000,419.84730045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,530.15269955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1311,RegionA,877.65000000,370.68299955,702.59000000,0.00000000,0.55950000,-0.00000000,0.00000000,157.50000000,370.68299955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,506.96700045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1312,RegionA,800.00000000,337.89150000,702.66000000,0.00000000,0.56760000,-0.00000000,0.00000000,157.50000000,337.89150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,462.10850000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1313,RegionA,722.35000000,317.64150000,1018.99000000,0.00000000,0.57820000,-0.00000000,0.00000000,157.50000000,317.64150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,404.70850000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1314,RegionA,650.00000000,310.23000000,1019.15000000,0.00000000,0.59040000,-0.00000000,0.00000000,157.50000000,310.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,339.77000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1315,RegionA,587.87000000,297.74250000,1019.32000000,0.00000000,0.60360000,-0.00000000,0.00000000,157.50000000,297.74250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,290.12750000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1316,RegionA,540.19000000,311.25600000,1019.51000000,0.00000000,0.61670000,-0.00000000,0.00000000,157.50000000,311.25600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,228.93400000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1317,RegionA,510.22000000,341.38800000,1019.72000000,0.00000000,0.62910000,-0.00000000,0.00000000,157.50000000,341.38800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,168.83200000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1318,RegionA,500.00000000,380.74049955,633.07000000,0.00000000,0.63970000,-0.00000000,0.00000000,157.50000000,380.74049955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,119.25950045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1319,RegionA,510.22000000,429.32700045,633.23000000,0.00000000,0.64800000,-0.00000000,0.00000000,157.50000000,429.32700045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,80.89299955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1320,RegionA,540.19000000,452.15550045,457.45000000,0.00000000,0.65340000,-0.00000000,0.00000000,157.50000000,452.15550045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,88.03449955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1321,RegionA,587.87000000,520.95150000,457.58000000,0.00000000,0.65550000,-0.00000000,0.00000000,157.50000000,520.95150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,66.91850000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1322,RegionA,650.00000000,544.32000000,457.71000000,0.00000000,0.65430000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,105.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1323,RegionA,722.35000000,544.32000000,457.85000000,0.00000000,0.64980000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.03000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1324,RegionA,800.00000000,544.32000000,458.00000000,0.00000000,0.64240000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1325,RegionA,877.65000000,544.32000000,458.16000000,0.00000000,0.63270000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.33000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1326,RegionA,950.00000000,544.31999955,458.32000000,0.00000000,0.62120000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1327,RegionA,1012.13000000,544.31999955,705.36000000,0.00000000,0.60900000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.81000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1328,RegionA,1059.81000000,544.32000045,705.63000000,0.00000000,0.59670000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.48999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1329,RegionA,1089.78000000,544.32000000,705.90000000,0.00000000,0.58530000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.46000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1330,RegionA,1100.00000000,544.32000000,706.19000000,0.00000000,0.57560000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,555.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1331,RegionA,1089.78000000,482.22000000,706.48000000,0.00000000,0.56840000,-0.00000000,0.00000000,157.50000000,482.22000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,607.56000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1332,RegionA,1059.81000000,483.35399955,706.78000000,0.00000000,0.56400000,-0.00000000,0.00000000,157.50000000,483.35399955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,576.45600045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1333,RegionA,1012.13000000,459.53190000,707.08000000,0.00000000,0.56300000,-0.00000000,0.00000000,157.50000000,459.53190000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,552.59810000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1334,RegionA,950.00000000,427.95404955,707.39000000,0.00000000,0.56530000,-0.00000000,0.00000000,157.50000000,427.95404955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,522.04595045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1335,RegionA,877.65000000,386.90730000,707.71000000,0.00000000,0.57090000,-0.00000000,0.00000000,157.50000000,386.90730000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,490.74270000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1336,RegionA,800.00000000,333.78750045,708.03000000,0.00000000,0.57940000,-0.00000000,0.00000000,157.50000000,333.78750045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,466.21249955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1337,RegionA,722.35000000,286.24050045,1027.12000000,0.00000000,0.59040000,-0.00000000,0.00000000,157.50000000,286.24050045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,436.10949955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1338,RegionA,650.00000000,311.49900045,1027.60000000,0.00000000,0.60300000,-0.00000000,0.00000000,157.50000000,311.49900045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,338.50099955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1339,RegionA,587.87000000,304.54649955,1028.08000000,0.00000000,0.61650000,-0.00000000,0.00000000,157.50000000,304.54649955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,283.32350045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1340,RegionA,540.19000000,341.42850000,1028.57000000,0.00000000,0.63010000,-0.00000000,0.00000000,157.50000000,341.42850000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,198.76150000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1341,RegionA,510.22000000,351.75600045,1029.06000000,0.00000000,0.64270000,-0.00000000,0.00000000,157.50000000,351.75600045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,158.46399955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1342,RegionA,500.00000000,404.83800000,639.04000000,0.00000000,0.65370000,-0.00000000,0.00000000,157.50000000,404.83800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,95.16200000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1343,RegionA,510.22000000,432.97199955,639.34000000,0.00000000,0.66230000,-0.00000000,0.00000000,157.50000000,432.97199955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,77.24800045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1344,RegionA,540.19000000,460.25550045,461.97000000,0.00000000,0.66790000,-0.00000000,0.00000000,157.50000000,460.25550045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,79.93449955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1345,RegionA,587.87000000,526.28400000,462.19000000,0.00000000,0.67030000,-0.00000000,0.00000000,157.50000000,526.28400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,61.58600000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1346,RegionA,650.00000000,544.32000045,462.42000000,0.00000000,0.66930000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,105.67999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1347,RegionA,722.35000000,544.32000000,462.64000000,0.00000000,0.66500000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.03000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1348,RegionA,800.00000000,544.32000000,462.86000000,0.00000000,0.65780000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1349,RegionA,877.65000000,544.31999955,463.08000000,0.00000000,0.64830000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.33000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1350,RegionA,950.00000000,544.32000000,463.29000000,0.00000000,0.63700000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1351,RegionA,1012.13000000,544.32000045,713.09000000,0.00000000,0.62480000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.80999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1352,RegionA,1059.81000000,544.31999955,713.42000000,0.00000000,0.61260000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.49000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1353,RegionA,1089.78000000,544.31999955,713.74000000,0.00000000,0.60130000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.46000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1354,RegionA,1100.00000000,543.33449955,714.06000000,0.00000000,0.59170000,-0.00000000,0.00000000,157.50000000,543.33449955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,556.66550045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1355,RegionA,1089.78000000,519.45300000,714.37000000,0.00000000,0.58450000,-0.00000000,0.00000000,157.50000000,519.45300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,570.32700000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1356,RegionA,1059.81000000,460.06649955,714.68000000,0.00000000,0.58020000,-0.00000000,0.00000000,157.50000000,460.06649955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,599.74350045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1357,RegionA,1012.13000000,459.82485045,714.98000000,0.00000000,0.57910000,-0.00000000,0.00000000,157.50000000,459.82485045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,552.30514955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1358,RegionA,950.00000000,412.75574955,715.27000000,0.00000000,0.58140000,-0.00000000,0.00000000,157.50000000,412.75574955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,537.24425045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1359,RegionA,877.65000000,351.66149955,715.56000000,0.00000000,0.58690000,-0.00000000,0.00000000,157.50000000,351.66149955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,525.98850045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1360,RegionA,800.00000000,351.39285045,715.83000000,0.00000000,0.59540000,-0.00000000,0.00000000,157.50000000,351.39285045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,448.60714955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1361,RegionA,722.35000000,302.07600045,1038.35000000,0.00000000,0.60620000,-0.00000000,0.00000000,157.50000000,302.07600045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,420.27399955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1362,RegionA,650.00000000,299.49750000,1038.73000000,0.00000000,0.61880000,-0.00000000,0.00000000,157.50000000,299.49750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,350.50250000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1363,RegionA,587.87000000,309.31199955,1039.09000000,0.00000000,0.63210000,-0.00000000,0.00000000,157.50000000,309.31199955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,278.55800045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1364,RegionA,540.19000000,300.68550045,1039.44000000,0.00000000,0.64550000,-0.00000000,0.00000000,157.50000000,300.68550045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,239.50449955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1365,RegionA,510.22000000,340.72650000,1039.78000000,0.00000000,0.65800000,-0.00000000,0.00000000,157.50000000,340.72650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,169.49350000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1366,RegionA,500.00000000,389.66400000,645.58000000,0.00000000,0.66870000,-0.00000000,0.00000000,157.50000000,389.66400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,110.33600000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1367,RegionA,510.22000000,434.95650000,645.76000000,0.00000000,0.67710000,-0.00000000,0.00000000,157.50000000,434.95650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,75.26350000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1368,RegionA,540.19000000,483.21900045,466.51000000,0.00000000,0.68250000,-0.00000000,0.00000000,157.50000000,483.21900045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,56.97099955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1369,RegionA,587.87000000,533.70899955,466.64000000,0.00000000,0.68460000,-0.00000000,0.00000000,157.50000000,533.70899955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,54.16100045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1370,RegionA,650.00000000,526.79700045,466.75000000,0.00000000,0.68330000,-0.00000000,0.00000000,157.50000000,526.79700045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,123.20299955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1371,RegionA,722.35000000,544.32000045,466.85000000,0.00000000,0.67870000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,178.02999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1372,RegionA,800.00000000,544.31999955,466.95000000,0.00000000,0.67120000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.68000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1373,RegionA,877.65000000,544.32000000,467.04000000,0.00000000,0.66120000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,333.33000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1374,RegionA,950.00000000,544.32000000,467.12000000,0.00000000,0.64960000,-0.00000000,0.00000000,157.50000000,544.32000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,405.68000000,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1375,RegionA,1012.13000000,544.31999955,718.75000000,0.00000000,0.63700000,-0.00000000,0.00000000,157.50000000,544.31999955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,467.81000045,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1376,RegionA,1059.81000000,544.32000045,718.85000000,0.00000000,0.62450000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,515.48999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
1377,RegionA,1089.78000000,544.32000045,718.93000000,0.00000000,0.61280000,-0.00000000,0.00000000,157.50000000,544.32000045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,545.45999955,0.00000000,0.00000000,0,full_cycle_probe,observed,0,full_cycle_LP_scalability_probe
