Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method
55,RegionD,Flat,435.2400000000,339.4900000000,0.4315000000,1012.1300000000,367.4760000000,2383,13.8680000000,381.3440000000,1.2800000000,488.1203200000,rolling_shadow_price_exchange::lagrangian_balanced
56,RegionD,Flat,435.3700000000,339.5900000000,0.4230000000,1059.8100000000,382.3576670000,2384,11.0840000000,393.4416670000,1.2800000000,503.6053337600,rolling_shadow_price_exchange::lagrangian_balanced
57,RegionD,Flat,435.5000000000,339.6900000000,0.4151000000,1089.7800000000,376.2626670000,2385,16.8233333333,393.0860003333,1.2800000000,503.1500804267,rolling_shadow_price_exchange::lagrangian_balanced
58,RegionD,Flat,435.6100000000,339.7800000000,0.4083000000,1100.0000000000,345.5260000000,2386,49.4400000000,394.9660000000,1.2800000000,505.5564800000,rolling_shadow_price_exchange::lagrangian_balanced
59,RegionD,Flat,435.7200000000,339.8600000000,0.4031000000,1089.7800000000,284.6873330000,2387,49.4400000000,334.1273330000,1.2800000000,427.6829862400,rolling_shadow_price_exchange::lagrangian_balanced
60,RegionD,Flat,435.8200000000,339.9400000000,0.3998000000,1059.8100000000,288.3400000000,2388,49.4400000000,337.7800000000,1.2800000000,432.3584000000,rolling_shadow_price_exchange::lagrangian_balanced
61,RegionD,Flat,435.9000000000,340.0000000000,0.3988000000,1012.1300000000,276.7423330000,2389,49.2266666667,325.9689996667,1.2800000000,417.2403195733,rolling_shadow_price_exchange::lagrangian_balanced
62,RegionD,Flat,435.9800000000,340.0600000000,0.4000000000,950.0000000000,220.5786670000,2390,49.1200000000,269.6986670000,1.2800000000,345.2142937600,rolling_shadow_price_exchange::lagrangian_balanced
63,RegionD,Flat,436.0500000000,340.1200000000,0.4034000000,877.6500000000,163.7426670000,2391,18.3840000000,182.1266670000,1.2800000000,233.1221337600,rolling_shadow_price_exchange::lagrangian_balanced
64,RegionD,Flat,436.1200000000,340.1700000000,0.4088000000,800.0000000000,135.0896670000,2392,0.1600000000,135.2496670000,1.2800000000,173.1195737600,rolling_shadow_price_exchange::lagrangian_balanced
65,RegionD,Peak,632.4500000000,493.3100000000,0.4158000000,722.3500000000,162.8473330000,2393,0.2850000000,163.1323330000,1.2800000000,208.8093862400,rolling_shadow_price_exchange::lagrangian_balanced
66,RegionD,Peak,632.5100000000,493.3600000000,0.4239000000,650.0000000000,152.2986670000,2394,0.1600000000,152.4586670000,1.2800000000,195.1470937600,rolling_shadow_price_exchange::lagrangian_balanced
67,RegionD,Peak,632.5600000000,493.4000000000,0.4326000000,587.8700000000,135.8153330000,2395,0.3466666667,136.1619996667,1.2800000000,174.2873595733,rolling_shadow_price_exchange::lagrangian_balanced
68,RegionD,Peak,632.6000000000,493.4300000000,0.4413000000,540.1900000000,149.0523330000,2396,3.2400000000,152.2923330000,1.2800000000,194.9341862400,rolling_shadow_price_exchange::lagrangian_balanced
69,RegionD,Peak,632.6200000000,493.4400000000,0.4493000000,510.2200000000,170.2683330000,2397,3.3983333333,173.6666663333,1.2800000000,222.2933329067,rolling_shadow_price_exchange::lagrangian_balanced
70,RegionD,Flat,392.6700000000,306.2800000000,0.4562000000,500.0000000000,192.1226670000,2398,4.4640000000,196.5866670000,1.2800000000,251.6309337600,rolling_shadow_price_exchange::lagrangian_balanced
71,RegionD,Flat,392.6700000000,306.2800000000,0.4615000000,510.2200000000,238.0086670000,2399,6.8520000000,244.8606670000,1.2800000000,313.4216537600,rolling_shadow_price_exchange::lagrangian_balanced
0,RegionE,Valley,242.4800000000,189.1300000000,0.2318000000,540.1900000000,263.9336670000,2328,51.2973333333,315.2310003333,1.2500000000,394.0387504167,rolling_shadow_price_exchange::lagrangian_balanced
1,RegionE,Valley,242.5900000000,189.2200000000,0.2326000000,587.8700000000,310.0913330000,2329,92.2400000000,402.3313330000,1.2500000000,502.9141662500,rolling_shadow_price_exchange::lagrangian_balanced
2,RegionE,Valley,242.7100000000,189.3100000000,0.2322000000,650.0000000000,353.5720000000,2330,137.1796666667,490.7516666667,1.2500000000,613.4395833333,rolling_shadow_price_exchange::lagrangian_balanced
3,RegionE,Valley,242.8300000000,189.4100000000,0.2306000000,722.3500000000,373.7453330000,2331,128.9160000000,502.6613330000,1.2500000000,628.3266662500,rolling_shadow_price_exchange::lagrangian_balanced
4,RegionE,Valley,242.9500000000,189.5000000000,0.2280000000,800.0000000000,412.7363330000,2332,138.6486666667,551.3849996667,1.2500000000,689.2312495833,rolling_shadow_price_exchange::lagrangian_balanced
5,RegionE,Valley,243.0700000000,189.5900000000,0.2245000000,877.6500000000,399.6440000000,2333,155.9560000000,555.6000000000,1.2500000000,694.5000000000,rolling_shadow_price_exchange::lagrangian_balanced
6,RegionE,Valley,243.2000000000,189.7000000000,0.2204000000,950.0000000000,382.4746670000,2334,139.3746666667,521.8493336667,1.2500000000,652.3116670833,rolling_shadow_price_exchange::lagrangian_balanced
7,RegionE,Flat,374.3600000000,292.0000000000,0.2161000000,1012.1300000000,404.1476670000,2335,125.0870000000,529.2346670000,1.2500000000,661.5433337500,rolling_shadow_price_exchange::lagrangian_balanced
8,RegionE,Flat,374.5700000000,292.1600000000,0.2117000000,1059.8100000000,395.2890000000,2336,122.5160000000,517.8050000000,1.2500000000,647.2562500000,rolling_shadow_price_exchange::lagrangian_balanced
9,RegionE,Flat,374.7800000000,292.3300000000,0.2077000000,1089.7800000000,381.2266670000,2337,143.8120000000,525.0386670000,1.2500000000,656.2983337500,rolling_shadow_price_exchange::lagrangian_balanced
10,RegionE,Flat,375.0000000000,292.5000000000,0.2043000000,1100.0000000000,360.2710000000,2338,136.7483333333,497.0193333333,1.2500000000,621.2741666667,rolling_shadow_price_exchange::lagrangian_balanced
11,RegionE,Flat,375.2200000000,292.6700000000,0.2017000000,1089.7800000000,338.2000000000,2339,130.2333333333,468.4333333333,1.2500000000,585.5416666667,rolling_shadow_price_exchange::lagrangian_balanced
12,RegionE,Flat,375.4500000000,292.8500000000,0.2001000000,1059.8100000000,260.3600000000,2340,143.1933333333,403.5533333333,1.2500000000,504.4416666667,rolling_shadow_price_exchange::lagrangian_balanced
13,RegionE,Flat,375.6700000000,293.0200000000,0.1998000000,1012.1300000000,267.3293330000,2341,137.4216666667,404.7509996667,1.2500000000,505.9387495833,rolling_shadow_price_exchange::lagrangian_balanced
14,RegionE,Flat,375.9100000000,293.2100000000,0.2006000000,950.0000000000,263.4170000000,2342,143.3466666667,406.7636666667,1.2500000000,508.4545833333,rolling_shadow_price_exchange::lagrangian_balanced
15,RegionE,Flat,376.1400000000,293.3900000000,0.2026000000,877.6500000000,258.5603330000,2343,129.2633333333,387.8236663333,1.2500000000,484.7795829167,rolling_shadow_price_exchange::lagrangian_balanced
16,RegionE,Flat,376.3800000000,293.5800000000,0.2056000000,800.0000000000,228.4080000000,2344,124.0733333333,352.4813333333,1.2500000000,440.6016666667,rolling_shadow_price_exchange::lagrangian_balanced
17,RegionE,Peak,546.0900000000,425.9500000000,0.2095000000,722.3500000000,241.1920000000,2345,132.1920000000,373.3840000000,1.2500000000,466.7300000000,rolling_shadow_price_exchange::lagrangian_balanced
18,RegionE,Peak,546.4400000000,426.2200000000,0.2140000000,650.0000000000,223.3766670000,2346,132.2983333333,355.6750003333,1.2500000000,444.5937504167,rolling_shadow_price_exchange::lagrangian_balanced
19,RegionE,Peak,546.8000000000,426.5000000000,0.2188000000,587.8700000000,170.3986670000,2347,135.8880000000,306.2866670000,1.2500000000,382.8583337500,rolling_shadow_price_exchange::lagrangian_balanced
20,RegionE,Peak,547.1500000000,426.7800000000,0.2236000000,540.1900000000,160.0550000000,2348,115.7350000000,275.7900000000,1.2500000000,344.7375000000,rolling_shadow_price_exchange::lagrangian_balanced
21,RegionE,Peak,547.5100000000,427.0600000000,0.2281000000,510.2200000000,155.8446670000,2349,108.0653333333,263.9100003333,1.2500000000,329.8875004167,rolling_shadow_price_exchange::lagrangian_balanced
22,RegionE,Flat,340.0500000000,265.2400000000,0.2320000000,500.0000000000,144.6020000000,2350,104.6206666667,249.2226666667,1.2500000000,311.5283333333,rolling_shadow_price_exchange::lagrangian_balanced
23,RegionE,Flat,340.2800000000,265.4200000000,0.2350000000,510.2200000000,156.5973330000,2351,148.4193333333,305.0166663333,1.2500000000,381.2708329167,rolling_shadow_price_exchange::lagrangian_balanced
24,RegionE,Valley,245.9200000000,191.8200000000,0.2370000000,540.1900000000,190.3180000000,2352,123.6836666667,314.0016666667,1.2500000000,392.5020833333,rolling_shadow_price_exchange::lagrangian_balanced
25,RegionE,Valley,246.0800000000,191.9400000000,0.2378000000,587.8700000000,291.1993330000,2353,132.0440000000,423.2433330000,1.2500000000,529.0541662500,rolling_shadow_price_exchange::lagrangian_balanced
26,RegionE,Valley,246.2400000000,192.0700000000,0.2375000000,650.0000000000,346.0050000000,2354,154.3483333333,500.3533333333,1.2500000000,625.4416666667,rolling_shadow_price_exchange::lagrangian_balanced
27,RegionE,Valley,246.4000000000,192.1900000000,0.2360000000,722.3500000000,336.9700000000,2355,152.5633333333,489.5333333333,1.2500000000,611.9166666667,rolling_shadow_price_exchange::lagrangian_balanced
28,RegionE,Valley,246.5600000000,192.3200000000,0.2334000000,800.0000000000,374.4906670000,2356,141.9720000000,516.4626670000,1.2500000000,645.5783337500,rolling_shadow_price_exchange::lagrangian_balanced
29,RegionE,Valley,246.7200000000,192.4400000000,0.2300000000,877.6500000000,389.1096670000,2357,130.8176666667,519.9273336667,1.2500000000,649.9091670833,rolling_shadow_price_exchange::lagrangian_balanced
30,RegionE,Valley,246.8800000000,192.5700000000,0.2260000000,950.0000000000,402.5433330000,2358,139.6146666667,542.1579996667,1.2500000000,677.6974995833,rolling_shadow_price_exchange::lagrangian_balanced
31,RegionE,Flat,380.0500000000,296.4400000000,0.2217000000,1012.1300000000,402.3160000000,2359,113.2893333333,515.6053333333,1.2500000000,644.5066666667,rolling_shadow_price_exchange::lagrangian_balanced
32,RegionE,Flat,380.2900000000,296.6300000000,0.2174000000,1059.8100000000,346.4430000000,2360,128.2413333333,474.6843333333,1.2500000000,593.3554166667,rolling_shadow_price_exchange::lagrangian_balanced
33,RegionE,Flat,380.5300000000,296.8100000000,0.2134000000,1089.7800000000,291.8200000000,2361,152.8630000000,444.6830000000,1.2500000000,555.8537500000,rolling_shadow_price_exchange::lagrangian_balanced
34,RegionE,Flat,380.7600000000,296.9900000000,0.2100000000,1100.0000000000,264.2476670000,2362,145.5050000000,409.7526670000,1.2500000000,512.1908337500,rolling_shadow_price_exchange::lagrangian_balanced
35,RegionE,Flat,380.9900000000,297.1700000000,0.2074000000,1089.7800000000,254.4100000000,2363,119.7840000000,374.1940000000,1.2500000000,467.7425000000,rolling_shadow_price_exchange::lagrangian_balanced
36,RegionE,Flat,381.2200000000,297.3500000000,0.2059000000,1059.8100000000,254.1000000000,2364,140.7200000000,394.8200000000,1.2500000000,493.5250000000,rolling_shadow_price_exchange::lagrangian_balanced
37,RegionE,Flat,381.4500000000,297.5300000000,0.2055000000,1012.1300000000,245.5606670000,2365,145.2440000000,390.8046670000,1.2500000000,488.5058337500,rolling_shadow_price_exchange::lagrangian_balanced
38,RegionE,Flat,381.6700000000,297.7000000000,0.2063000000,950.0000000000,294.7203330000,2366,141.9620000000,436.6823330000,1.2500000000,545.8529162500,rolling_shadow_price_exchange::lagrangian_balanced
39,RegionE,Flat,381.8800000000,297.8700000000,0.2083000000,877.6500000000,237.4893330000,2367,148.0166666667,385.5059996667,1.2500000000,481.8824995833,rolling_shadow_price_exchange::lagrangian_balanced
40,RegionE,Flat,382.1000000000,298.0400000000,0.2113000000,800.0000000000,192.5123330000,2368,116.0430000000,308.5553330000,1.2500000000,385.6941662500,rolling_shadow_price_exchange::lagrangian_balanced
41,RegionE,Peak,554.3400000000,432.3900000000,0.2151000000,722.3500000000,148.5200000000,2369,140.5266666667,289.0466666667,1.2500000000,361.3083333333,rolling_shadow_price_exchange::lagrangian_balanced
42,RegionE,Peak,554.6400000000,432.6200000000,0.2196000000,650.0000000000,162.7893330000,2370,73.4200000000,236.2093330000,1.2500000000,295.2616662500,rolling_shadow_price_exchange::lagrangian_balanced
43,RegionE,Peak,554.9300000000,432.8500000000,0.2243000000,587.8700000000,152.1086670000,2371,90.8423333333,242.9510003333,1.2500000000,303.6887504167,rolling_shadow_price_exchange::lagrangian_balanced
44,RegionE,Peak,555.2100000000,433.0600000000,0.2290000000,540.1900000000,184.5020000000,2372,95.9160000000,280.4180000000,1.2500000000,350.5225000000,rolling_shadow_price_exchange::lagrangian_balanced
45,RegionE,Peak,555.4800000000,433.2700000000,0.2335000000,510.2200000000,210.6086670000,2373,90.0966666667,300.7053336667,1.2500000000,375.8816670833,rolling_shadow_price_exchange::lagrangian_balanced
46,RegionE,Flat,344.9500000000,269.0600000000,0.2373000000,500.0000000000,180.1766670000,2374,140.5100000000,320.6866670000,1.2500000000,400.8583337500,rolling_shadow_price_exchange::lagrangian_balanced
47,RegionE,Flat,345.1100000000,269.1900000000,0.2402000000,510.2200000000,225.8653330000,2375,143.5693333333,369.4346663333,1.2500000000,461.7933329167,rolling_shadow_price_exchange::lagrangian_balanced
48,RegionE,Valley,249.3500000000,194.4900000000,0.2422000000,540.1900000000,284.8386670000,2376,133.3346666667,418.1733336667,1.2500000000,522.7166670833,rolling_shadow_price_exchange::lagrangian_balanced
49,RegionE,Valley,249.4600000000,194.5800000000,0.2429000000,587.8700000000,278.6566670000,2377,132.1560000000,410.8126670000,1.2500000000,513.5158337500,rolling_shadow_price_exchange::lagrangian_balanced
50,RegionE,Valley,249.5600000000,194.6600000000,0.2425000000,650.0000000000,270.4910000000,2378,118.1590000000,388.6500000000,1.2500000000,485.8125000000,rolling_shadow_price_exchange::lagrangian_balanced
51,RegionE,Valley,249.6600000000,194.7300000000,0.2408000000,722.3500000000,303.2260000000,2379,134.4923333333,437.7183333333,1.2500000000,547.1479166667,rolling_shadow_price_exchange::lagrangian_balanced
52,RegionE,Valley,249.7600000000,194.8100000000,0.2382000000,800.0000000000,379.6513330000,2380,112.6386666667,492.2899996667,1.2500000000,615.3624995833,rolling_shadow_price_exchange::lagrangian_balanced
53,RegionE,Valley,249.8500000000,194.8800000000,0.2346000000,877.6500000000,357.7946670000,2381,138.3013333333,496.0960003333,1.2500000000,620.1200004167,rolling_shadow_price_exchange::lagrangian_balanced
54,RegionE,Valley,249.9300000000,194.9500000000,0.2305000000,950.0000000000,424.7566670000,2382,119.7173333333,544.4740003333,1.2500000000,680.5925004167,rolling_shadow_price_exchange::lagrangian_balanced
55,RegionE,Flat,384.6300000000,300.0100000000,0.2260000000,1012.1300000000,381.6500000000,2383,151.6700000000,533.3200000000,1.2500000000,666.6500000000,rolling_shadow_price_exchange::lagrangian_balanced
56,RegionE,Flat,384.7500000000,300.1100000000,0.2216000000,1059.8100000000,391.7250000000,2384,133.8050000000,525.5300000000,1.2500000000,656.9125000000,rolling_shadow_price_exchange::lagrangian_balanced
57,RegionE,Flat,384.8600000000,300.1900000000,0.2174000000,1089.7800000000,308.9093330000,2385,147.0940000000,456.0033330000,1.2500000000,570.0041662500,rolling_shadow_price_exchange::lagrangian_balanced
58,RegionE,Flat,384.9600000000,300.2700000000,0.2139000000,1100.0000000000,318.3600000000,2386,116.5746666667,434.9346666667,1.2500000000,543.6683333333,rolling_shadow_price_exchange::lagrangian_balanced
59,RegionE,Flat,385.0500000000,300.3400000000,0.2111000000,1089.7800000000,237.0590000000,2387,145.2710000000,382.3300000000,1.2500000000,477.9125000000,rolling_shadow_price_exchange::lagrangian_balanced
60,RegionE,Flat,385.1400000000,300.4100000000,0.2094000000,1059.8100000000,276.2840000000,2388,143.0260000000,419.3100000000,1.2500000000,524.1375000000,rolling_shadow_price_exchange::lagrangian_balanced
61,RegionE,Flat,385.2200000000,300.4700000000,0.2089000000,1012.1300000000,255.5633330000,2389,117.2640000000,372.8273330000,1.2500000000,466.0341662500,rolling_shadow_price_exchange::lagrangian_balanced
62,RegionE,Flat,385.2900000000,300.5300000000,0.2095000000,950.0000000000,162.1530000000,2390,145.1733333333,307.3263333333,1.2500000000,384.1579166667,rolling_shadow_price_exchange::lagrangian_balanced
63,RegionE,Flat,385.3500000000,300.5700000000,0.2113000000,877.6500000000,136.8620000000,2391,147.7930000000,284.6550000000,1.2500000000,355.8187500000,rolling_shadow_price_exchange::lagrangian_balanced
64,RegionE,Flat,385.4100000000,300.6200000000,0.2141000000,800.0000000000,138.0713330000,2392,119.8606666667,257.9319996667,1.2500000000,322.4149995833,rolling_shadow_price_exchange::lagrangian_balanced
65,RegionE,Peak,558.9100000000,435.9500000000,0.2178000000,722.3500000000,122.7813330000,2393,121.8653333333,244.6466663333,1.2500000000,305.8083329167,rolling_shadow_price_exchange::lagrangian_balanced
66,RegionE,Peak,558.9600000000,435.9900000000,0.2220000000,650.0000000000,111.7806670000,2394,133.0713333333,244.8520003333,1.2500000000,306.0650004167,rolling_shadow_price_exchange::lagrangian_balanced
67,RegionE,Peak,559.0100000000,436.0300000000,0.2266000000,587.8700000000,86.9566670000,2395,144.3360000000,231.2926670000,1.2500000000,289.1158337500,rolling_shadow_price_exchange::lagrangian_balanced
68,RegionE,Peak,559.0400000000,436.0500000000,0.2311000000,540.1900000000,127.5686670000,2396,136.0213333333,263.5900003333,1.2500000000,329.4875004167,rolling_shadow_price_exchange::lagrangian_balanced
69,RegionE,Peak,559.0600000000,436.0700000000,0.2354000000,510.2200000000,160.8780000000,2397,148.3686666667,309.2466666667,1.2500000000,386.5583333333,rolling_shadow_price_exchange::lagrangian_balanced
70,RegionE,Flat,347.0100000000,270.6700000000,0.2390000000,500.0000000000,202.8333330000,2398,154.5680000000,357.4013330000,1.2500000000,446.7516662500,rolling_shadow_price_exchange::lagrangian_balanced
71,RegionE,Flat,347.0100000000,270.6700000000,0.2417000000,510.2200000000,226.5013330000,2399,129.6266666667,356.1279996667,1.2500000000,445.1599995833,rolling_shadow_price_exchange::lagrangian_balanced
0,RegionF,Valley,255.2500000000,199.0900000000,0.2740000000,540.1900000000,272.8240000000,2328,0.0000000000,272.8240000000,1.2700000000,346.4864800000,rolling_shadow_price_exchange::lagrangian_balanced
1,RegionF,Valley,255.3600000000,199.1800000000,0.2749000000,587.8700000000,336.0460000000,2329,11.7800000000,347.8260000000,1.2700000000,441.7390200000,rolling_shadow_price_exchange::lagrangian_balanced
2,RegionF,Valley,255.4800000000,199.2700000000,0.2744000000,650.0000000000,354.3443330000,2330,12.4800000000,366.8243330000,1.2700000000,465.8669029100,rolling_shadow_price_exchange::lagrangian_balanced
3,RegionF,Valley,255.6100000000,199.3800000000,0.2725000000,722.3500000000,419.1400000000,2331,14.7800000000,433.9200000000,1.2700000000,551.0784000000,rolling_shadow_price_exchange::lagrangian_balanced
4,RegionF,Valley,255.7400000000,199.4800000000,0.2694000000,800.0000000000,423.7150000000,2332,18.1800000000,441.8950000000,1.2700000000,561.2066500000,rolling_shadow_price_exchange::lagrangian_balanced
5,RegionF,Valley,255.8700000000,199.5800000000,0.2653000000,877.6500000000,417.2180000000,2333,14.8866666667,432.1046666667,1.2700000000,548.7729266667,rolling_shadow_price_exchange::lagrangian_balanced
6,RegionF,Valley,256.0000000000,199.6800000000,0.2605000000,950.0000000000,431.5173330000,2334,6.6416666667,438.1589996667,1.2700000000,556.4619295767,rolling_shadow_price_exchange::lagrangian_balanced
7,RegionF,Flat,394.0700000000,307.3700000000,0.2554000000,1012.1300000000,426.4913330000,2335,7.2600000000,433.7513330000,1.2700000000,550.8641929100,rolling_shadow_price_exchange::lagrangian_balanced
8,RegionF,Flat,394.2900000000,307.5500000000,0.2502000000,1059.8100000000,421.9266670000,2336,20.9800000000,442.9066670000,1.2700000000,562.4914670900,rolling_shadow_price_exchange::lagrangian_balanced
9,RegionF,Flat,394.5100000000,307.7200000000,0.2455000000,1089.7800000000,377.0900000000,2337,23.1400000000,400.2300000000,1.2700000000,508.2921000000,rolling_shadow_price_exchange::lagrangian_balanced
10,RegionF,Flat,394.7400000000,307.9000000000,0.2414000000,1100.0000000000,330.6606670000,2338,19.8306666667,350.4913336667,1.2700000000,445.1239937567,rolling_shadow_price_exchange::lagrangian_balanced
11,RegionF,Flat,394.9700000000,308.0800000000,0.2383000000,1089.7800000000,331.9680000000,2339,18.7933333333,350.7613333333,1.2700000000,445.4668933333,rolling_shadow_price_exchange::lagrangian_balanced
12,RegionF,Flat,395.2100000000,308.2600000000,0.2365000000,1059.8100000000,275.3916670000,2340,95.9250000000,371.3166670000,1.2700000000,471.5721670900,rolling_shadow_price_exchange::lagrangian_balanced
13,RegionF,Flat,395.4500000000,308.4500000000,0.2361000000,1012.1300000000,240.6086670000,2341,127.3093333333,367.9180003333,1.2700000000,467.2558604233,rolling_shadow_price_exchange::lagrangian_balanced
14,RegionF,Flat,395.6900000000,308.6400000000,0.2371000000,950.0000000000,211.1526670000,2342,116.9153333333,328.0680003333,1.2700000000,416.6463604233,rolling_shadow_price_exchange::lagrangian_balanced
15,RegionF,Flat,395.9400000000,308.8300000000,0.2394000000,877.6500000000,197.3070000000,2343,99.5520000000,296.8590000000,1.2700000000,377.0109300000,rolling_shadow_price_exchange::lagrangian_balanced
16,RegionF,Flat,396.1900000000,309.0300000000,0.2430000000,800.0000000000,169.3813330000,2344,82.3786666667,251.7599996667,1.2700000000,319.7351995767,rolling_shadow_price_exchange::lagrangian_balanced
17,RegionF,Peak,574.8400000000,448.3800000000,0.2476000000,722.3500000000,114.2400000000,2345,79.8400000000,194.0800000000,1.2700000000,246.4816000000,rolling_shadow_price_exchange::lagrangian_balanced
18,RegionF,Peak,575.2000000000,448.6600000000,0.2529000000,650.0000000000,125.8983330000,2346,72.4540000000,198.3523330000,1.2700000000,251.9074629100,rolling_shadow_price_exchange::lagrangian_balanced
19,RegionF,Peak,575.5700000000,448.9400000000,0.2585000000,587.8700000000,127.7083330000,2347,42.6770000000,170.3853330000,1.2700000000,216.3893729100,rolling_shadow_price_exchange::lagrangian_balanced
20,RegionF,Peak,575.9500000000,449.2400000000,0.2642000000,540.1900000000,125.1946670000,2348,26.5800000000,151.7746670000,1.2700000000,192.7538270900,rolling_shadow_price_exchange::lagrangian_balanced
21,RegionF,Peak,576.3200000000,449.5300000000,0.2695000000,510.2200000000,162.6913330000,2349,13.1000000000,175.7913330000,1.2700000000,223.2549929100,rolling_shadow_price_exchange::lagrangian_balanced
22,RegionF,Flat,357.9500000000,279.2000000000,0.2741000000,500.0000000000,247.4880000000,2350,102.8200000000,350.3080000000,1.2700000000,444.8911600000,rolling_shadow_price_exchange::lagrangian_balanced
23,RegionF,Flat,358.1900000000,279.3900000000,0.2777000000,510.2200000000,234.8933330000,2351,127.1386666667,362.0319996667,1.2700000000,459.7806395767,rolling_shadow_price_exchange::lagrangian_balanced
24,RegionF,Valley,258.8600000000,201.9100000000,0.2801000000,540.1900000000,286.9823330000,2352,131.3093333333,418.2916663333,1.2700000000,531.2304162433,rolling_shadow_price_exchange::lagrangian_balanced
25,RegionF,Valley,259.0300000000,202.0400000000,0.2811000000,587.8700000000,307.4900000000,2353,146.5500000000,454.0400000000,1.2700000000,576.6308000000,rolling_shadow_price_exchange::lagrangian_balanced
26,RegionF,Valley,259.2000000000,202.1800000000,0.2807000000,650.0000000000,351.1180000000,2354,128.6920000000,479.8100000000,1.2700000000,609.3587000000,rolling_shadow_price_exchange::lagrangian_balanced
27,RegionF,Valley,259.3700000000,202.3100000000,0.2789000000,722.3500000000,368.7490000000,2355,114.0970000000,482.8460000000,1.2700000000,613.2144200000,rolling_shadow_price_exchange::lagrangian_balanced
28,RegionF,Valley,259.5400000000,202.4400000000,0.2759000000,800.0000000000,339.5006670000,2356,129.7866666667,469.2873336667,1.2700000000,595.9949137567,rolling_shadow_price_exchange::lagrangian_balanced
29,RegionF,Valley,259.7000000000,202.5700000000,0.2719000000,877.6500000000,378.2500000000,2357,128.0800000000,506.3300000000,1.2700000000,643.0391000000,rolling_shadow_price_exchange::lagrangian_balanced
30,RegionF,Valley,259.8700000000,202.7000000000,0.2671000000,950.0000000000,390.5493330000,2358,109.4146666667,499.9639996667,1.2700000000,634.9542795767,rolling_shadow_price_exchange::lagrangian_balanced
31,RegionF,Flat,400.0500000000,312.0400000000,0.2620000000,1012.1300000000,364.1233330000,2359,109.4393333333,473.5626663333,1.2700000000,601.4245862433,rolling_shadow_price_exchange::lagrangian_balanced
32,RegionF,Flat,400.3100000000,312.2400000000,0.2569000000,1059.8100000000,317.4146670000,2360,105.2693333333,422.6840003333,1.2700000000,536.8086804233,rolling_shadow_price_exchange::lagrangian_balanced
33,RegionF,Flat,400.5500000000,312.4300000000,0.2522000000,1089.7800000000,323.0200000000,2361,135.7180000000,458.7380000000,1.2700000000,582.5972600000,rolling_shadow_price_exchange::lagrangian_balanced
34,RegionF,Flat,400.8000000000,312.6200000000,0.2481000000,1100.0000000000,322.9966670000,2362,121.0573333333,444.0540003333,1.2700000000,563.9485804233,rolling_shadow_price_exchange::lagrangian_balanced
35,RegionF,Flat,401.0500000000,312.8200000000,0.2451000000,1089.7800000000,301.3860000000,2363,126.3796666667,427.7656666667,1.2700000000,543.2623966667,rolling_shadow_price_exchange::lagrangian_balanced
36,RegionF,Flat,401.2900000000,313.0100000000,0.2433000000,1059.8100000000,317.5973330000,2364,91.7546666667,409.3519996667,1.2700000000,519.8770395767,rolling_shadow_price_exchange::lagrangian_balanced
37,RegionF,Flat,401.5200000000,313.1900000000,0.2428000000,1012.1300000000,307.1420000000,2365,94.8746666667,402.0166666667,1.2700000000,510.5611666667,rolling_shadow_price_exchange::lagrangian_balanced
38,RegionF,Flat,401.7600000000,313.3700000000,0.2438000000,950.0000000000,256.3193330000,2366,122.4730000000,378.7923330000,1.2700000000,481.0662629100,rolling_shadow_price_exchange::lagrangian_balanced
39,RegionF,Flat,401.9800000000,313.5400000000,0.2461000000,877.6500000000,186.4833330000,2367,134.6333333333,321.1166663333,1.2700000000,407.8181662433,rolling_shadow_price_exchange::lagrangian_balanced
40,RegionF,Flat,402.2100000000,313.7200000000,0.2497000000,800.0000000000,163.5473330000,2368,114.4546666667,278.0019996667,1.2700000000,353.0625395767,rolling_shadow_price_exchange::lagrangian_balanced
41,RegionF,Peak,583.5200000000,455.1500000000,0.2542000000,722.3500000000,135.3313330000,2369,106.1436666667,241.4749996667,1.2700000000,306.6732495767,rolling_shadow_price_exchange::lagrangian_balanced
42,RegionF,Peak,583.8300000000,455.3900000000,0.2595000000,650.0000000000,105.9966670000,2370,77.7853333333,183.7820003333,1.2700000000,233.4031404233,rolling_shadow_price_exchange::lagrangian_balanced
43,RegionF,Peak,584.1400000000,455.6300000000,0.2651000000,587.8700000000,124.4300000000,2371,48.9733333333,173.4033333333,1.2700000000,220.2222333333,rolling_shadow_price_exchange::lagrangian_balanced
44,RegionF,Peak,584.4300000000,455.8600000000,0.2707000000,540.1900000000,120.6690000000,2372,47.4080000000,168.0770000000,1.2700000000,213.4577900000,rolling_shadow_price_exchange::lagrangian_balanced
45,RegionF,Peak,584.7200000000,456.0800000000,0.2759000000,510.2200000000,138.8206670000,2373,78.4440000000,217.2646670000,1.2700000000,275.9261270900,rolling_shadow_price_exchange::lagrangian_balanced
46,RegionF,Flat,363.1000000000,283.2200000000,0.2804000000,500.0000000000,183.2280000000,2374,138.3923333333,321.6203333333,1.2700000000,408.4578233333,rolling_shadow_price_exchange::lagrangian_balanced
