Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
28,RegionE,Valley,246.5600000000,192.3200000000,0.2334000000,800.0000000000,374.4906670000,2356,141.9720000000,516.4626670000,1.2500000000,645.5783337500,rolling_shadow_price_exchange::lagrangian_balanced,246.5600000000,0.2334000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,65.5783337500,82.0000000000,580.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
29,RegionE,Valley,246.7200000000,192.4400000000,0.2300000000,877.6500000000,389.1096670000,2357,130.8176666667,519.9273336667,1.2500000000,649.9091670833,rolling_shadow_price_exchange::lagrangian_balanced,246.7200000000,0.2300000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,649.9091670833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,7.7408329167,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
30,RegionE,Valley,246.8800000000,192.5700000000,0.2260000000,950.0000000000,402.5433330000,2358,139.6146666667,542.1579996667,1.2500000000,677.6974995833,rolling_shadow_price_exchange::lagrangian_balanced,246.8800000000,0.2260000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,677.6974995833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,52.3025004167,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
31,RegionE,Flat,380.0500000000,296.4400000000,0.2217000000,1012.1300000000,402.3160000000,2359,113.2893333333,515.6053333333,1.2500000000,644.5066666667,rolling_shadow_price_exchange::lagrangian_balanced,380.0500000000,0.2217000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,644.5066666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,147.6233333333,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
32,RegionE,Flat,380.2900000000,296.6300000000,0.2174000000,1059.8100000000,346.4430000000,2360,128.2413333333,474.6843333333,1.2500000000,593.3554166667,rolling_shadow_price_exchange::lagrangian_balanced,380.2900000000,0.2174000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,593.3554166667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,246.4545833333,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
33,RegionE,Flat,380.5300000000,296.8100000000,0.2134000000,1089.7800000000,291.8200000000,2361,152.8630000000,444.6830000000,1.2500000000,555.8537500000,rolling_shadow_price_exchange::lagrangian_balanced,380.5300000000,0.2134000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,555.8537500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,313.9262500000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
34,RegionE,Flat,380.7600000000,296.9900000000,0.2100000000,1100.0000000000,264.2476670000,2362,145.5050000000,409.7526670000,1.2500000000,512.1908337500,rolling_shadow_price_exchange::lagrangian_balanced,380.7600000000,0.2100000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,512.1908337500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,367.8091662500,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
35,RegionE,Flat,380.9900000000,297.1700000000,0.2074000000,1089.7800000000,254.4100000000,2363,119.7840000000,374.1940000000,1.2500000000,467.7425000000,rolling_shadow_price_exchange::lagrangian_balanced,380.9900000000,0.2074000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,467.7425000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,402.0375000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
36,RegionE,Flat,381.2200000000,297.3500000000,0.2059000000,1059.8100000000,254.1000000000,2364,140.7200000000,394.8200000000,1.2500000000,493.5250000000,rolling_shadow_price_exchange::lagrangian_balanced,381.2200000000,0.2059000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,493.5250000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,346.2850000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
37,RegionE,Flat,381.4500000000,297.5300000000,0.2055000000,1012.1300000000,245.5606670000,2365,145.2440000000,390.8046670000,1.2500000000,488.5058337500,rolling_shadow_price_exchange::lagrangian_balanced,381.4500000000,0.2055000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,488.5058337500,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,303.6241662500,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
38,RegionE,Flat,381.6700000000,297.7000000000,0.2063000000,950.0000000000,294.7203330000,2366,141.9620000000,436.6823330000,1.2500000000,545.8529162500,rolling_shadow_price_exchange::lagrangian_balanced,381.6700000000,0.2063000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,184.1470837500,0.0000000000,255.0982587250,545.8529162500,184.1470837500,0.0000000000,0.0000000000,0.0000000000,220.0000000000,-0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
39,RegionE,Flat,381.8800000000,297.8700000000,0.2083000000,877.6500000000,237.4893330000,2367,148.0166666667,385.5059996667,1.2500000000,481.8824995833,rolling_shadow_price_exchange::lagrangian_balanced,381.8800000000,0.2083000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,175.7675004167,0.0000000000,420.3197091167,481.8824995833,175.7675004167,0.0000000000,0.0000000000,0.0000000000,220.0000000000,-0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
40,RegionE,Flat,382.1000000000,298.0400000000,0.2113000000,800.0000000000,192.5123330000,2368,116.0430000000,308.5553330000,1.2500000000,385.6941662500,rolling_shadow_price_exchange::lagrangian_balanced,382.1000000000,0.2113000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,194.3058337500,0.0000000000,602.9671928417,385.6941662500,194.3058337500,0.0000000000,0.0000000000,0.0000000000,220.0000000000,-0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
41,RegionE,Peak,554.3400000000,432.3900000000,0.2151000000,722.3500000000,148.5200000000,2369,140.5266666667,289.0466666667,1.2500000000,361.3083333333,rolling_shadow_price_exchange::lagrangian_balanced,554.3400000000,0.2151000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,96.1476313121,0.0000000000,693.3459662750,361.3083333333,96.1476313121,0.0000000000,0.0000000000,0.0000000000,220.0000000000,44.8940353546,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
42,RegionE,Peak,554.6400000000,432.6200000000,0.2196000000,650.0000000000,162.7893330000,2370,73.4200000000,236.2093330000,1.2500000000,295.2616662500,rolling_shadow_price_exchange::lagrangian_balanced,554.6400000000,0.2196000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,134.7383337500,0.0000000000,820.0000000000,295.2616662500,134.7383337500,0.0000000000,0.0000000000,0.0000000000,220.0000000000,-0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
43,RegionE,Peak,554.9300000000,432.8500000000,0.2243000000,587.8700000000,152.1086670000,2371,90.8423333333,242.9510003333,1.2500000000,303.6887504167,rolling_shadow_price_exchange::lagrangian_balanced,554.9300000000,0.2243000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,303.6887504167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,64.1812495833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
44,RegionE,Peak,555.2100000000,433.0600000000,0.2290000000,540.1900000000,184.5020000000,2372,95.9160000000,280.4180000000,1.2500000000,350.5225000000,rolling_shadow_price_exchange::lagrangian_balanced,555.2100000000,0.2290000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,30.3325000000,787.3844086022,320.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
45,RegionE,Peak,555.4800000000,433.2700000000,0.2335000000,510.2200000000,210.6086670000,2373,90.0966666667,300.7053336667,1.2500000000,375.8816670833,rolling_shadow_price_exchange::lagrangian_balanced,555.4800000000,0.2335000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,85.6616670833,695.2750891577,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
46,RegionE,Flat,344.9500000000,269.0600000000,0.2373000000,500.0000000000,180.1766670000,2374,140.5100000000,320.6866670000,1.2500000000,400.8583337500,rolling_shadow_price_exchange::lagrangian_balanced,344.9500000000,0.2373000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,120.8583337500,565.3198915771,280.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
47,RegionE,Flat,345.1100000000,269.1900000000,0.2402000000,510.2200000000,225.8653330000,2375,143.5693333333,369.4346663333,1.2500000000,461.7933329167,rolling_shadow_price_exchange::lagrangian_balanced,345.1100000000,0.2402000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,171.5733329167,380.8324368280,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
48,RegionE,Valley,249.3500000000,194.4900000000,0.2422000000,540.1900000000,284.8386670000,2376,133.3346666667,418.1733336667,1.2500000000,522.7166670833,rolling_shadow_price_exchange::lagrangian_balanced,249.3500000000,0.2422000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,380.8324368280,522.7166670833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,17.4733329167,0.0000000000,-17.4733329167,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
49,RegionE,Valley,249.4600000000,194.5800000000,0.2429000000,587.8700000000,278.6566670000,2377,132.1560000000,410.8126670000,1.2500000000,513.5158337500,rolling_shadow_price_exchange::lagrangian_balanced,249.4600000000,0.2429000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,141.9412500000,228.2074368280,371.5745837500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,216.2954162500,0.0000000000,-216.2954162500,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
50,RegionE,Valley,249.5600000000,194.6600000000,0.2425000000,650.0000000000,270.4910000000,2378,118.1590000000,388.6500000000,1.2500000000,485.8125000000,rolling_shadow_price_exchange::lagrangian_balanced,249.5600000000,0.2425000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,55.8125000000,168.1939959677,430.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
51,RegionE,Valley,249.6600000000,194.7300000000,0.2408000000,722.3500000000,303.2260000000,2379,134.4923333333,437.7183333333,1.2500000000,547.1479166667,rolling_shadow_price_exchange::lagrangian_balanced,249.6600000000,0.2408000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,44.7979166667,120.0241931004,502.3500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
52,RegionE,Valley,249.7600000000,194.8100000000,0.2382000000,800.0000000000,379.6513330000,2380,112.6386666667,492.2899996667,1.2500000000,615.3624995833,rolling_shadow_price_exchange::lagrangian_balanced,249.7600000000,0.2382000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,35.3624995833,82.0000000000,580.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
53,RegionE,Valley,249.8500000000,194.8800000000,0.2346000000,877.6500000000,357.7946670000,2381,138.3013333333,496.0960003333,1.2500000000,620.1200004167,rolling_shadow_price_exchange::lagrangian_balanced,249.8500000000,0.2346000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,620.1200004167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,37.5299995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
54,RegionE,Valley,249.9300000000,194.9500000000,0.2305000000,950.0000000000,424.7566670000,2382,119.7173333333,544.4740003333,1.2500000000,680.5925004167,rolling_shadow_price_exchange::lagrangian_balanced,249.9300000000,0.2305000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,680.5925004167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,49.4074995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
55,RegionE,Flat,384.6300000000,300.0100000000,0.2260000000,1012.1300000000,381.6500000000,2383,151.6700000000,533.3200000000,1.2500000000,666.6500000000,rolling_shadow_price_exchange::lagrangian_balanced,384.6300000000,0.2260000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,666.6500000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,125.4800000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
56,RegionE,Flat,384.7500000000,300.1100000000,0.2216000000,1059.8100000000,391.7250000000,2384,133.8050000000,525.5300000000,1.2500000000,656.9125000000,rolling_shadow_price_exchange::lagrangian_balanced,384.7500000000,0.2216000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,656.9125000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,182.8975000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
57,RegionE,Flat,384.8600000000,300.1900000000,0.2174000000,1089.7800000000,308.9093330000,2385,147.0940000000,456.0033330000,1.2500000000,570.0041662500,rolling_shadow_price_exchange::lagrangian_balanced,384.8600000000,0.2174000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,570.0041662500,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,299.7758337500,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
58,RegionE,Flat,384.9600000000,300.2700000000,0.2139000000,1100.0000000000,318.3600000000,2386,116.5746666667,434.9346666667,1.2500000000,543.6683333333,rolling_shadow_price_exchange::lagrangian_balanced,384.9600000000,0.2139000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,543.6683333333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,336.3316666667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
59,RegionE,Flat,385.0500000000,300.3400000000,0.2111000000,1089.7800000000,237.0590000000,2387,145.2710000000,382.3300000000,1.2500000000,477.9125000000,rolling_shadow_price_exchange::lagrangian_balanced,385.0500000000,0.2111000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,477.9125000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,391.8675000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
60,RegionE,Flat,385.1400000000,300.4100000000,0.2094000000,1059.8100000000,276.2840000000,2388,143.0260000000,419.3100000000,1.2500000000,524.1375000000,rolling_shadow_price_exchange::lagrangian_balanced,385.1400000000,0.2094000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,524.1375000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,315.6725000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
61,RegionE,Flat,385.2200000000,300.4700000000,0.2089000000,1012.1300000000,255.5633330000,2389,117.2640000000,372.8273330000,1.2500000000,466.0341662500,rolling_shadow_price_exchange::lagrangian_balanced,385.2200000000,0.2089000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,466.0341662500,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,326.0958337500,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
62,RegionE,Flat,385.2900000000,300.5300000000,0.2095000000,950.0000000000,162.1530000000,2390,145.1733333333,307.3263333333,1.2500000000,384.1579166667,rolling_shadow_price_exchange::lagrangian_balanced,385.2900000000,0.2095000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,108.5647158954,0.0000000000,184.0508329417,384.1579166667,108.5647158954,0.0000000000,0.0000000000,0.0000000000,220.0000000000,237.2773674379,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
63,RegionE,Flat,385.3500000000,300.5700000000,0.2113000000,877.6500000000,136.8620000000,2391,147.7930000000,284.6550000000,1.2500000000,355.8187500000,rolling_shadow_price_exchange::lagrangian_balanced,385.3500000000,0.2113000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,240.0000000000,0.0000000000,409.6508329417,355.8187500000,240.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,61.8312500000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
64,RegionE,Flat,385.4100000000,300.6200000000,0.2141000000,800.0000000000,138.0713330000,2392,119.8606666667,257.9319996667,1.2500000000,322.4149995833,rolling_shadow_price_exchange::lagrangian_balanced,385.4100000000,0.2141000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,240.0000000000,0.0000000000,635.2508329417,322.4149995833,240.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,17.5850004167,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
65,RegionE,Peak,558.9100000000,435.9500000000,0.2178000000,722.3500000000,122.7813330000,2393,121.8653333333,244.6466663333,1.2500000000,305.8083329167,rolling_shadow_price_exchange::lagrangian_balanced,558.9100000000,0.2178000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,196.5416670833,0.0000000000,820.0000000000,305.8083329167,196.5416670833,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
66,RegionE,Peak,558.9600000000,435.9900000000,0.2220000000,650.0000000000,111.7806670000,2394,133.0713333333,244.8520003333,1.2500000000,306.0650004167,rolling_shadow_price_exchange::lagrangian_balanced,558.9600000000,0.2220000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,306.0650004167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,123.9349995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
67,RegionE,Peak,559.0100000000,436.0300000000,0.2266000000,587.8700000000,86.9566670000,2395,144.3360000000,231.2926670000,1.2500000000,289.1158337500,rolling_shadow_price_exchange::lagrangian_balanced,559.0100000000,0.2266000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,289.1158337500,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,78.7541662500,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
68,RegionE,Peak,559.0400000000,436.0500000000,0.2311000000,540.1900000000,127.5686670000,2396,136.0213333333,263.5900003333,1.2500000000,329.4875004167,rolling_shadow_price_exchange::lagrangian_balanced,559.0400000000,0.2311000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,9.2975004167,810.0026877240,320.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
69,RegionE,Peak,559.0600000000,436.0700000000,0.2354000000,510.2200000000,160.8780000000,2397,148.3686666667,309.2466666667,1.2500000000,386.5583333333,rolling_shadow_price_exchange::lagrangian_balanced,559.0600000000,0.2354000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,96.3383333333,706.4130819892,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
70,RegionE,Flat,347.0100000000,270.6700000000,0.2390000000,500.0000000000,202.8333330000,2398,154.5680000000,357.4013330000,1.2500000000,446.7516662500,rolling_shadow_price_exchange::lagrangian_balanced,347.0100000000,0.2390000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,166.7516662500,527.1102150538,280.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
71,RegionE,Flat,347.0100000000,270.6700000000,0.2417000000,510.2200000000,226.5013330000,2399,129.6266666667,356.1279996667,1.2500000000,445.1599995833,rolling_shadow_price_exchange::lagrangian_balanced,347.0100000000,0.2417000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,146.1125000000,370.0000000000,299.0474995833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,211.1725004167,0.0000000000,-211.1725004167,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
0,RegionF,Valley,255.2500000000,199.0900000000,0.2740000000,540.1900000000,272.8240000000,2328,0.0000000000,272.8240000000,1.2700000000,346.4864800000,rolling_shadow_price_exchange::lagrangian_balanced,255.2500000000,0.2740000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,26.2964800000,354.2242150538,320.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
1,RegionF,Valley,255.3600000000,199.1800000000,0.2749000000,587.8700000000,336.0460000000,2329,11.7800000000,347.8260000000,1.2700000000,441.7390200000,rolling_shadow_price_exchange::lagrangian_balanced,255.3600000000,0.2749000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,73.8690200000,274.7951612903,367.8700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
2,RegionF,Valley,255.4800000000,199.2700000000,0.2744000000,650.0000000000,354.3443330000,2330,12.4800000000,366.8243330000,1.2700000000,465.8669029100,rolling_shadow_price_exchange::lagrangian_balanced,255.4800000000,0.2744000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,35.8669029100,236.2285990215,430.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
3,RegionF,Valley,255.6100000000,199.3800000000,0.2725000000,722.3500000000,419.1400000000,2331,14.7800000000,433.9200000000,1.2700000000,551.0784000000,rolling_shadow_price_exchange::lagrangian_balanced,255.6100000000,0.2725000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,48.7284000000,183.8324699892,502.3500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
4,RegionF,Valley,255.7400000000,199.4800000000,0.2694000000,800.0000000000,423.7150000000,2332,18.1800000000,441.8950000000,1.2700000000,561.2066500000,rolling_shadow_price_exchange::lagrangian_balanced,255.7400000000,0.2694000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,183.8324699892,561.2066500000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,18.7933500000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
5,RegionF,Valley,255.8700000000,199.5800000000,0.2653000000,877.6500000000,417.2180000000,2333,14.8866666667,432.1046666667,1.2700000000,548.7729266667,rolling_shadow_price_exchange::lagrangian_balanced,255.8700000000,0.2653000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,183.8324699892,548.7729266667,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,108.8770733333,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
6,RegionF,Valley,256.0000000000,199.6800000000,0.2605000000,950.0000000000,431.5173330000,2334,6.6416666667,438.1589996667,1.2700000000,556.4619295767,rolling_shadow_price_exchange::lagrangian_balanced,256.0000000000,0.2605000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,183.8324699892,556.4619295767,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,173.5380704233,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
7,RegionF,Flat,394.0700000000,307.3700000000,0.2554000000,1012.1300000000,426.4913330000,2335,7.2600000000,433.7513330000,1.2700000000,550.8641929100,rolling_shadow_price_exchange::lagrangian_balanced,394.0700000000,0.2554000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,183.8324699892,550.8641929100,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,241.2658070900,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP,high_carbon_empirical
