Method,SourceMethodLabel,Hour,Region,AvailableRenewable_MW,DirectRenewableUse_MW,RenewableCharge_MW,GridSell_MW,Curtailment_MW,UtilizedRenewable_MW,RenewableBalanceResidual_MW
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,352,RegionC,800.0,365.4943795399999,0.0,0.0,434.5056204600001,365.4943795399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,353,RegionC,722.35,372.8088399999999,0.0,0.0,349.5411600000001,372.8088399999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,354,RegionC,650.0,347.29632,0.0,0.0,302.70368,347.29632,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,355,RegionC,587.8700000000002,320.5372,0.0,0.0,267.33280000000025,320.5372,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,356,RegionC,540.1899999999999,323.7203995399998,0.0,0.0,216.46960046000015,323.7203995399998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,357,RegionC,510.2200000000002,357.39239953999993,0.0,0.0,152.82760046000027,357.39239953999993,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,358,RegionC,500.0,404.915,0.0,0.0,95.08499999999998,404.915,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,359,RegionC,510.2200000000002,438.23602000000005,0.0,0.0,71.98398000000014,438.23602000000005,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,360,RegionC,540.1899999999999,540.1899999999999,0.0,0.0,0.0,540.1899999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,361,RegionC,587.8700000000002,540.37718,0.0,0.0,47.49282000000028,540.37718,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,362,RegionC,650.0,558.0995999999999,0.0,0.0,91.9004000000001,558.0995999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,363,RegionC,722.35,553.84874,0.0,0.0,168.50126,553.84874,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,364,RegionC,800.0,557.01216046,0.0,0.0,242.98783953999998,557.01216046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,365,RegionC,877.65,552.6071999999999,0.0,0.0,325.04280000000006,552.6071999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,366,RegionC,950.0,546.2316004599999,0.0,0.0,403.76839954000013,546.2316004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,367,RegionC,1012.1299999999998,543.85799954,0.0,0.0,468.27200045999973,543.85799954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,368,RegionC,1059.8099999999997,543.6187999999999,0.0,0.0,516.1911999999999,543.6187999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,369,RegionC,1089.7799999999997,543.3060000000002,0.0,0.0,546.4739999999996,543.3060000000002,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,370,RegionC,1100.0,554.62659954,0.0,0.0,545.37340046,554.62659954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,371,RegionC,1089.7799999999997,552.2967004599999,0.0,0.0,537.4832995399998,552.2967004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,372,RegionC,1059.8099999999997,556.8990004599999,0.0,0.0,502.9109995399998,556.8990004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,373,RegionC,1012.1299999999998,553.7801999999998,0.0,0.0,458.34979999999996,553.7801999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,374,RegionC,950.0,547.03200046,0.0,0.0,402.96799954000005,547.03200046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,375,RegionC,877.65,470.13839999999993,0.0,0.0,407.51160000000004,470.13839999999993,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,376,RegionC,800.0,394.31935954,0.0,0.0,405.68064046,394.31935954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,377,RegionC,722.35,349.76054046,0.0,0.0,372.58945954,349.76054046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,378,RegionC,650.0,311.35560046000006,0.0,0.0,338.64439953999994,311.35560046000006,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,379,RegionC,587.8700000000002,338.11379954000006,0.0,0.0,249.75620046000017,338.11379954000006,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,380,RegionC,540.1899999999999,319.20963953999996,0.0,0.0,220.98036045999999,319.20963953999996,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,381,RegionC,510.2200000000002,353.50448046,0.0,0.0,156.71551954000017,353.50448046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,382,RegionC,500.0,395.7540995400001,0.0,0.0,104.24590045999992,395.7540995400001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,383,RegionC,510.2200000000002,473.71029999999996,0.0,0.0,36.50970000000024,473.71029999999996,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,384,RegionC,540.1899999999999,491.95160046,0.0,0.0,48.23839953999993,491.95160046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,385,RegionC,587.8700000000002,493.81230046,0.0,0.0,94.05769954000021,493.81230046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,386,RegionC,650.0,534.95699954,0.0,0.0,115.04300046000003,534.95699954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,387,RegionC,722.35,539.2994004599999,0.0,0.0,183.05059954000012,539.2994004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,388,RegionC,800.0,537.9239999999999,0.0,0.0,262.07600000000014,537.9239999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,389,RegionC,877.65,537.2570000000001,0.0,0.0,340.3929999999999,537.2570000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,390,RegionC,950.0,552.5519995399998,0.0,0.0,397.44800046000023,552.5519995399998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,391,RegionC,1012.1299999999998,553.10400046,0.0,0.0,459.0259995399998,553.10400046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,392,RegionC,1059.8099999999997,546.9882999999999,0.0,0.0,512.8216999999999,546.9882999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,393,RegionC,1089.7799999999997,551.0339995400001,0.0,0.0,538.7460004599997,551.0339995400001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,394,RegionC,1100.0,551.0339995400001,0.0,0.0,548.9660004599999,551.0339995400001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,395,RegionC,1089.7799999999997,545.25869954,0.0,0.0,544.5213004599998,545.25869954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,396,RegionC,1059.8099999999997,512.07429954,0.0,0.0,547.7357004599997,512.07429954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,397,RegionC,1012.1299999999998,511.79461954000004,0.0,0.0,500.3353804599997,511.79461954000004,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,398,RegionC,950.0,478.56375954,0.0,0.0,471.43624046,478.56375954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,399,RegionC,877.65,429.9353199999999,0.0,0.0,447.7146800000001,429.9353199999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,400,RegionC,800.0,399.05552045999997,0.0,0.0,400.94447954000003,399.05552045999997,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,401,RegionC,722.35,330.96540045999984,0.0,0.0,391.3845995400002,330.96540045999984,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,402,RegionC,650.0,354.1608995399999,0.0,0.0,295.8391004600001,354.1608995399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,403,RegionC,587.8700000000002,299.7659,0.0,0.0,288.10410000000024,299.7659,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,404,RegionC,540.1899999999999,302.42700046,0.0,0.0,237.76299953999995,302.42700046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,405,RegionC,510.2200000000002,303.5958600000001,0.0,0.0,206.62414000000012,303.5958600000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,406,RegionC,500.0,421.25834045999994,0.0,0.0,78.74165954000006,421.25834045999994,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,407,RegionC,510.2200000000002,468.5877399999999,0.0,0.0,41.632260000000315,468.5877399999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,408,RegionC,540.1899999999999,508.2880395399999,0.0,0.0,31.901960460000055,508.2880395399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,409,RegionC,587.8700000000002,538.8439999999998,0.0,0.0,49.02600000000041,538.8439999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,410,RegionC,650.0,541.78800046,0.0,0.0,108.21199953999997,541.78800046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,411,RegionC,722.35,552.78660046,0.0,0.0,169.56339953999998,552.78660046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,412,RegionC,800.0,549.6884995400001,0.0,0.0,250.31150045999993,549.6884995400001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,413,RegionC,877.65,549.79199954,0.0,0.0,327.85800045999997,549.79199954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,414,RegionC,950.0,549.7919999999998,0.0,0.0,400.2080000000002,549.7919999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,415,RegionC,1012.1299999999998,549.79199954,0.0,0.0,462.33800045999976,549.79199954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,416,RegionC,1059.8099999999997,548.1360004599998,0.0,0.0,511.67399953999995,548.1360004599998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,417,RegionC,1089.7799999999997,546.75599954,0.0,0.0,543.0240004599998,546.75599954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,418,RegionC,1100.0,552.3611,0.0,0.0,547.6389,552.3611,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,419,RegionC,1089.7799999999997,545.9671,0.0,0.0,543.8128999999998,545.9671,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,420,RegionC,1059.8099999999997,556.4574004599999,0.0,0.0,503.3525995399998,556.4574004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,421,RegionC,1012.1299999999998,512.08672,0.0,0.0,500.04327999999975,512.08672,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,422,RegionC,950.0,499.21224,0.0,0.0,450.78776,499.21224,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,423,RegionC,877.65,472.16378000000003,0.0,0.0,405.48621999999995,472.16378000000003,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,424,RegionC,800.0,339.33095954000004,0.0,0.0,460.66904045999996,339.33095954000004,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,425,RegionC,722.35,329.1898000000001,0.0,0.0,393.1601999999999,329.1898000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,426,RegionC,650.0,363.0917999999998,0.0,0.0,286.9082000000002,363.0917999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,427,RegionC,587.8700000000002,369.4181795399999,0.0,0.0,218.4518204600003,369.4181795399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,428,RegionC,540.1899999999999,350.9266399999999,0.0,0.0,189.26336000000003,350.9266399999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,429,RegionC,510.2200000000002,385.0982000000001,0.0,0.0,125.12180000000012,385.0982000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,430,RegionC,500.0,419.7914004599999,0.0,0.0,80.20859954000008,419.7914004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,431,RegionC,510.2200000000002,467.22199954000007,0.0,0.0,42.99800046000013,467.22199954000007,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,432,RegionC,540.1899999999999,536.7332479386668,0.0,0.0,3.456752061333191,536.7332479386668,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,433,RegionC,587.8700000000002,553.3891995399998,0.0,0.0,34.48080046000041,553.3891995399998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,434,RegionC,650.0,554.04699954,0.0,0.0,95.95300046,554.04699954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,435,RegionC,722.35,542.4393595399999,0.0,0.0,179.91064046000008,542.4393595399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,436,RegionC,800.0,537.0960000000001,0.0,0.0,262.9039999999999,537.0960000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,437,RegionC,877.65,548.90879954,0.0,0.0,328.74120045999996,548.90879954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,438,RegionC,950.0,549.4368795399998,0.0,0.0,400.56312046000016,549.4368795399998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,439,RegionC,1012.1299999999998,543.13350046,0.0,0.0,468.9964995399997,543.13350046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,440,RegionC,1059.8099999999997,540.5736004600001,0.0,0.0,519.2363995399996,540.5736004600001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,441,RegionC,1089.7799999999997,539.9939995399999,0.0,0.0,549.7860004599999,539.9939995399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,442,RegionC,1100.0,548.82599954,0.0,0.0,551.17400046,548.82599954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,443,RegionC,1089.7799999999997,556.07560046,0.0,0.0,533.7043995399997,556.07560046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,444,RegionC,1059.8099999999997,545.9947000000001,0.0,0.0,513.8152999999996,545.9947000000001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,445,RegionC,1012.1299999999998,557.62212046,0.0,0.0,454.50787953999975,557.62212046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,446,RegionC,950.0,524.55594046,0.0,0.0,425.44405954,524.55594046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,447,RegionC,877.65,469.47461953999994,0.0,0.0,408.17538046000004,469.47461953999994,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,448,RegionC,800.0,384.84612000000004,0.0,0.0,415.15387999999996,384.84612000000004,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,449,RegionC,722.35,333.93516000000005,0.0,0.0,388.41483999999997,333.93516000000005,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,450,RegionC,650.0,329.5922999999999,0.0,0.0,320.4077000000001,329.5922999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,451,RegionC,587.8700000000002,348.06359999999984,0.0,0.0,239.8064000000004,348.06359999999984,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,452,RegionC,540.1899999999999,414.83903999999995,0.0,0.0,125.35095999999999,414.83903999999995,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,453,RegionC,510.2200000000002,373.5154,0.0,0.0,136.7046000000002,373.5154,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,454,RegionC,500.0,423.5634,0.0,0.0,76.4366,423.5634,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,455,RegionC,510.2200000000002,481.16690045999997,0.0,0.0,29.053099540000233,481.16690045999997,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,456,RegionC,540.1899999999999,516.94892,0.0,0.0,23.241079999999897,516.94892,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,457,RegionC,587.8700000000002,554.0239995400001,0.0,0.0,33.84600046000014,554.0239995400001,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,458,RegionC,650.0,549.6977,0.0,0.0,100.30229999999995,549.6977,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,459,RegionC,722.35,551.0565404599998,0.0,0.0,171.29345954000019,551.0565404599998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,460,RegionC,800.0,557.0232,0.0,0.0,242.97680000000003,557.0232,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,461,RegionC,877.65,550.99536,0.0,0.0,326.65464,550.99536,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,462,RegionC,950.0,539.1899204599999,0.0,0.0,410.81007954000006,539.1899204599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,463,RegionC,1012.1299999999998,539.1659995399999,0.0,0.0,472.96400045999985,539.1659995399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,464,RegionC,1059.8099999999997,537.9700004599999,0.0,0.0,521.8399995399998,537.9700004599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,465,RegionC,1089.7799999999997,536.72339954,0.0,0.0,553.0566004599998,536.72339954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,466,RegionC,1100.0,557.52,0.0,0.0,542.48,557.52,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,467,RegionC,1089.7799999999997,558.624,0.0,0.0,531.1559999999997,558.624,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,468,RegionC,1059.8099999999997,551.9861999999998,0.0,0.0,507.8237999999999,551.9861999999998,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,469,RegionC,1012.1299999999998,542.2296,0.0,0.0,469.90039999999976,542.2296,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,470,RegionC,950.0,527.39966,0.0,0.0,422.60033999999996,527.39966,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,471,RegionC,877.65,446.1604395399999,0.0,0.0,431.48956046000006,446.1604395399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,472,RegionC,800.0,382.91044046,0.0,0.0,417.08955954,382.91044046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,473,RegionC,722.35,367.3559999999999,0.0,0.0,354.99400000000014,367.3559999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,474,RegionC,650.0,350.51034,0.0,0.0,299.48966,350.51034,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,475,RegionC,587.8700000000002,339.1304,0.0,0.0,248.73960000000022,339.1304,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,476,RegionC,540.1899999999999,334.45219999999983,0.0,0.0,205.7378000000001,334.45219999999983,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,477,RegionC,510.2200000000002,328.29969954,0.0,0.0,181.9203004600002,328.29969954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,478,RegionC,500.0,401.7042,0.0,0.0,98.29579999999999,401.7042,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,479,RegionC,510.2200000000002,402.8974404599999,0.0,0.0,107.32255954000027,402.8974404599999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,480,RegionC,540.1899999999999,502.7753995399999,0.0,0.0,37.41460046000003,502.7753995399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,481,RegionC,587.8700000000002,523.45331954,0.0,0.0,64.41668046000018,523.45331954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,482,RegionC,650.0,555.3487999999999,0.0,0.0,94.65120000000013,555.3487999999999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,483,RegionC,722.35,552.552,0.0,0.0,169.798,552.552,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,484,RegionC,800.0,527.66139954,0.0,0.0,272.33860045999995,527.66139954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,485,RegionC,877.65,523.74679954,0.0,0.0,353.90320046,523.74679954,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,486,RegionC,950.0,545.0171995399999,0.0,0.0,404.98280046000013,545.0171995399999,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,487,RegionC,1012.1299999999998,515.37158046,0.0,0.0,496.75841953999975,515.37158046,0.0
fixed_weight_bounded_rolling_local_exchange_heuristic,full_horizon_rolling_shadow_exchange::lagrangian_balanced,488,RegionC,1059.8099999999997,508.56955954000006,0.0,0.0,551.2404404599997,508.56955954000006,0.0
