ArrivalHour,SourceRegion,TaskType,Arrival_Task_Count,Arrival_GPU_Demand,GPU_Workload_GPUh,Mean_Duration_min
1482,RegionE,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1482,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1482,RegionF,BatchInference,1.0000000000,7.0000000000,19.7166666667,169.0000000000
1482,RegionF,AITraining,5.0000000000,299.0000000000,914.7166666667,173.6000000000
1483,RegionA,RealTimeInference,1.0000000000,4.0000000000,19.9333333333,299.0000000000
1483,RegionA,BatchInference,1.0000000000,11.0000000000,32.0833333333,175.0000000000
1483,RegionA,AITraining,1.0000000000,58.0000000000,232.9666666667,241.0000000000
1483,RegionB,RealTimeInference,2.0000000000,8.0000000000,23.0333333333,179.0000000000
1483,RegionB,BatchInference,4.0000000000,42.0000000000,196.5333333333,248.7500000000
1483,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1483,RegionC,RealTimeInference,2.0000000000,6.0000000000,28.8333333333,245.0000000000
1483,RegionC,BatchInference,3.0000000000,42.0000000000,103.4500000000,145.3333333333
1483,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1483,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1483,RegionD,BatchInference,2.0000000000,28.0000000000,164.9666666667,338.5000000000
1483,RegionD,AITraining,5.0000000000,295.0000000000,967.1833333333,174.0000000000
1483,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1483,RegionE,BatchInference,1.0000000000,11.0000000000,17.0500000000,93.0000000000
1483,RegionE,AITraining,1.0000000000,85.0000000000,376.8333333333,266.0000000000
1483,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1483,RegionF,BatchInference,1.0000000000,6.0000000000,7.1000000000,71.0000000000
1483,RegionF,AITraining,1.0000000000,32.0000000000,57.6000000000,108.0000000000
1484,RegionA,RealTimeInference,2.0000000000,10.0000000000,58.7166666667,322.5000000000
1484,RegionA,BatchInference,3.0000000000,34.0000000000,119.4333333333,208.6666666667
1484,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1484,RegionB,RealTimeInference,2.0000000000,5.0000000000,18.7833333333,215.5000000000
1484,RegionB,BatchInference,1.0000000000,20.0000000000,40.0000000000,120.0000000000
1484,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1484,RegionC,RealTimeInference,3.0000000000,17.0000000000,42.4833333333,158.3333333333
1484,RegionC,BatchInference,2.0000000000,23.0000000000,82.6333333333,218.5000000000
1484,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1484,RegionD,RealTimeInference,1.0000000000,2.0000000000,6.7000000000,201.0000000000
1484,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1484,RegionD,AITraining,3.0000000000,220.0000000000,1085.8166666667,285.0000000000
1484,RegionE,RealTimeInference,1.0000000000,7.0000000000,33.6000000000,288.0000000000
1484,RegionE,BatchInference,1.0000000000,16.0000000000,105.0666666667,394.0000000000
1484,RegionE,AITraining,1.0000000000,35.0000000000,129.5000000000,222.0000000000
1484,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1484,RegionF,BatchInference,1.0000000000,15.0000000000,33.0000000000,132.0000000000
1484,RegionF,AITraining,2.0000000000,141.0000000000,537.4833333333,242.5000000000
1485,RegionA,RealTimeInference,1.0000000000,7.0000000000,19.1333333333,164.0000000000
1485,RegionA,BatchInference,2.0000000000,21.0000000000,66.1000000000,190.5000000000
1485,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionB,RealTimeInference,6.0000000000,9.0000000000,41.0500000000,216.0000000000
1485,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionC,RealTimeInference,2.0000000000,6.0000000000,22.5500000000,225.5000000000
1485,RegionC,BatchInference,1.0000000000,19.0000000000,101.9666666667,322.0000000000
1485,RegionC,AITraining,1.0000000000,38.0000000000,116.5333333333,184.0000000000
1485,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionD,BatchInference,1.0000000000,8.0000000000,18.1333333333,136.0000000000
1485,RegionD,AITraining,3.0000000000,140.0000000000,410.0000000000,171.6666666667
1485,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionE,AITraining,2.0000000000,51.0000000000,155.0333333333,199.5000000000
1485,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1485,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionA,RealTimeInference,4.0000000000,19.0000000000,63.7333333333,197.7500000000
1486,RegionA,BatchInference,1.0000000000,11.0000000000,64.1666666667,350.0000000000
1486,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionB,RealTimeInference,4.0000000000,17.0000000000,66.7166666667,234.0000000000
1486,RegionB,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionC,AITraining,2.0000000000,193.0000000000,718.9333333333,209.5000000000
1486,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionD,BatchInference,2.0000000000,25.0000000000,109.1000000000,285.5000000000
1486,RegionD,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionE,AITraining,1.0000000000,62.0000000000,111.6000000000,108.0000000000
1486,RegionF,RealTimeInference,1.0000000000,4.0000000000,22.0666666667,331.0000000000
1486,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1486,RegionF,AITraining,2.0000000000,172.0000000000,642.2000000000,247.0000000000
1487,RegionA,RealTimeInference,3.0000000000,12.0000000000,38.0000000000,159.6666666667
1487,RegionA,BatchInference,1.0000000000,20.0000000000,13.6666666667,41.0000000000
1487,RegionA,AITraining,1.0000000000,36.0000000000,217.8000000000,363.0000000000
1487,RegionB,RealTimeInference,1.0000000000,4.0000000000,24.7333333333,371.0000000000
1487,RegionB,BatchInference,4.0000000000,51.0000000000,237.1833333333,222.2500000000
1487,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1487,RegionC,RealTimeInference,2.0000000000,8.0000000000,18.6666666667,119.0000000000
1487,RegionC,BatchInference,2.0000000000,32.0000000000,60.0833333333,107.5000000000
1487,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1487,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1487,RegionD,BatchInference,1.0000000000,13.0000000000,6.0666666667,28.0000000000
1487,RegionD,AITraining,1.0000000000,85.0000000000,342.8333333333,242.0000000000
1487,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1487,RegionE,BatchInference,1.0000000000,9.0000000000,35.5500000000,237.0000000000
1487,RegionE,AITraining,3.0000000000,235.0000000000,655.2666666667,166.6666666667
1487,RegionF,RealTimeInference,1.0000000000,4.0000000000,4.6000000000,69.0000000000
1487,RegionF,BatchInference,1.0000000000,12.0000000000,27.0000000000,135.0000000000
1487,RegionF,AITraining,1.0000000000,127.0000000000,478.3666666667,226.0000000000
1488,RegionA,RealTimeInference,3.0000000000,10.0000000000,55.2666666667,274.0000000000
1488,RegionA,BatchInference,1.0000000000,14.0000000000,63.9333333333,274.0000000000
1488,RegionA,AITraining,1.0000000000,45.0000000000,34.5000000000,46.0000000000
1488,RegionB,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionB,BatchInference,2.0000000000,15.0000000000,35.8666666667,139.5000000000
1488,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionC,RealTimeInference,2.0000000000,4.0000000000,21.7166666667,302.5000000000
1488,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionC,AITraining,1.0000000000,27.0000000000,76.0500000000,169.0000000000
1488,RegionD,RealTimeInference,1.0000000000,5.0000000000,1.6666666667,20.0000000000
1488,RegionD,BatchInference,1.0000000000,5.0000000000,27.7500000000,333.0000000000
1488,RegionD,AITraining,4.0000000000,401.0000000000,1247.3333333333,184.7500000000
1488,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionE,BatchInference,3.0000000000,52.0000000000,178.5833333333,217.0000000000
1488,RegionE,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1488,RegionF,BatchInference,1.0000000000,9.0000000000,31.9500000000,213.0000000000
1488,RegionF,AITraining,3.0000000000,163.0000000000,419.7833333333,201.3333333333
1489,RegionA,RealTimeInference,5.0000000000,14.0000000000,67.4000000000,293.0000000000
1489,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionB,RealTimeInference,1.0000000000,3.0000000000,17.8500000000,357.0000000000
1489,RegionB,BatchInference,2.0000000000,31.0000000000,71.0833333333,146.0000000000
1489,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionD,BatchInference,2.0000000000,14.0000000000,25.5000000000,100.0000000000
1489,RegionD,AITraining,6.0000000000,537.0000000000,2097.1666666667,236.3333333333
1489,RegionE,RealTimeInference,1.0000000000,6.0000000000,16.3000000000,163.0000000000
1489,RegionE,BatchInference,2.0000000000,33.0000000000,112.8000000000,215.0000000000
1489,RegionE,AITraining,2.0000000000,61.0000000000,160.7333333333,158.0000000000
1489,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1489,RegionF,BatchInference,1.0000000000,19.0000000000,68.7166666667,217.0000000000
1489,RegionF,AITraining,1.0000000000,60.0000000000,205.0000000000,205.0000000000
1490,RegionA,RealTimeInference,4.0000000000,19.0000000000,80.3000000000,203.2500000000
1490,RegionA,BatchInference,5.0000000000,68.0000000000,215.5000000000,172.6000000000
1490,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1490,RegionB,RealTimeInference,1.0000000000,7.0000000000,2.9166666667,25.0000000000
1490,RegionB,BatchInference,3.0000000000,63.0000000000,128.8000000000,122.6666666667
1490,RegionB,AITraining,1.0000000000,73.0000000000,167.9000000000,138.0000000000
1490,RegionC,RealTimeInference,2.0000000000,4.0000000000,11.4666666667,193.0000000000
1490,RegionC,BatchInference,1.0000000000,23.0000000000,55.2000000000,144.0000000000
1490,RegionC,AITraining,1.0000000000,32.0000000000,181.8666666667,341.0000000000
1490,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1490,RegionD,BatchInference,2.0000000000,13.0000000000,48.0666666667,221.5000000000
1490,RegionD,AITraining,1.0000000000,19.0000000000,111.1500000000,351.0000000000
1490,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1490,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1490,RegionE,AITraining,3.0000000000,231.0000000000,550.8000000000,190.6666666667
1490,RegionF,RealTimeInference,1.0000000000,6.0000000000,16.7000000000,167.0000000000
1490,RegionF,BatchInference,4.0000000000,57.0000000000,223.6833333333,194.0000000000
1490,RegionF,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionA,RealTimeInference,2.0000000000,14.0000000000,8.6333333333,37.0000000000
1491,RegionA,BatchInference,1.0000000000,19.0000000000,68.0833333333,215.0000000000
1491,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionB,RealTimeInference,2.0000000000,9.0000000000,51.1500000000,343.5000000000
1491,RegionB,BatchInference,3.0000000000,39.0000000000,175.9500000000,265.0000000000
1491,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionC,RealTimeInference,3.0000000000,9.0000000000,9.9666666667,92.6666666667
1491,RegionC,BatchInference,1.0000000000,15.0000000000,34.2500000000,137.0000000000
1491,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionD,AITraining,1.0000000000,61.0000000000,234.8500000000,231.0000000000
1491,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionE,BatchInference,1.0000000000,17.0000000000,105.6833333333,373.0000000000
1491,RegionE,AITraining,3.0000000000,229.0000000000,274.4000000000,105.6666666667
1491,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1491,RegionF,AITraining,2.0000000000,94.0000000000,224.8166666667,143.5000000000
1492,RegionA,RealTimeInference,3.0000000000,13.0000000000,41.8500000000,191.0000000000
1492,RegionA,BatchInference,2.0000000000,39.0000000000,190.3333333333,287.5000000000
1492,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionB,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionB,BatchInference,1.0000000000,16.0000000000,57.8666666667,217.0000000000
1492,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionC,RealTimeInference,1.0000000000,1.0000000000,2.5666666667,154.0000000000
1492,RegionC,BatchInference,2.0000000000,45.0000000000,245.9833333333,327.0000000000
1492,RegionC,AITraining,1.0000000000,125.0000000000,289.5833333333,139.0000000000
1492,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionD,BatchInference,2.0000000000,35.0000000000,150.9166666667,271.0000000000
1492,RegionD,AITraining,8.0000000000,603.0000000000,2182.5666666667,205.0000000000
1492,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionE,BatchInference,1.0000000000,10.0000000000,57.0000000000,342.0000000000
1492,RegionE,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1492,RegionF,AITraining,2.0000000000,149.0000000000,531.5166666667,160.0000000000
1493,RegionA,RealTimeInference,3.0000000000,17.0000000000,58.4166666667,227.3333333333
1493,RegionA,BatchInference,2.0000000000,24.0000000000,100.4833333333,223.5000000000
1493,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionB,RealTimeInference,1.0000000000,2.0000000000,12.1000000000,363.0000000000
1493,RegionB,BatchInference,2.0000000000,25.0000000000,44.7166666667,139.0000000000
1493,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionC,RealTimeInference,1.0000000000,3.0000000000,5.3000000000,106.0000000000
1493,RegionC,BatchInference,3.0000000000,33.0000000000,98.1500000000,175.0000000000
1493,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionD,RealTimeInference,1.0000000000,2.0000000000,0.7333333333,22.0000000000
1493,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionD,AITraining,2.0000000000,149.0000000000,358.9666666667,149.0000000000
1493,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionE,AITraining,2.0000000000,190.0000000000,374.6333333333,131.0000000000
1493,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1493,RegionF,BatchInference,1.0000000000,14.0000000000,7.4666666667,32.0000000000
1493,RegionF,AITraining,4.0000000000,239.0000000000,835.7833333333,206.7500000000
1494,RegionA,RealTimeInference,2.0000000000,8.0000000000,26.6333333333,209.5000000000
1494,RegionA,BatchInference,1.0000000000,10.0000000000,52.6666666667,316.0000000000
1494,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionB,RealTimeInference,1.0000000000,2.0000000000,9.3666666667,281.0000000000
1494,RegionB,BatchInference,2.0000000000,22.0000000000,97.9666666667,229.0000000000
1494,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionC,RealTimeInference,2.0000000000,12.0000000000,45.9000000000,229.5000000000
1494,RegionC,BatchInference,1.0000000000,9.0000000000,40.6500000000,271.0000000000
1494,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionD,BatchInference,2.0000000000,34.0000000000,132.2666666667,201.5000000000
1494,RegionD,AITraining,1.0000000000,83.0000000000,19.3666666667,14.0000000000
1494,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionE,AITraining,2.0000000000,122.0000000000,251.3666666667,128.5000000000
1494,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1494,RegionF,BatchInference,1.0000000000,9.0000000000,29.4000000000,196.0000000000
1494,RegionF,AITraining,1.0000000000,17.0000000000,52.9833333333,187.0000000000
1495,RegionA,RealTimeInference,3.0000000000,16.0000000000,60.3000000000,247.3333333333
1495,RegionA,BatchInference,2.0000000000,39.0000000000,76.6833333333,124.0000000000
1495,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionB,RealTimeInference,1.0000000000,2.0000000000,8.7333333333,262.0000000000
1495,RegionB,BatchInference,4.0000000000,48.0000000000,110.8000000000,135.7500000000
1495,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionC,RealTimeInference,4.0000000000,15.0000000000,34.4000000000,156.7500000000
1495,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionD,AITraining,3.0000000000,253.0000000000,1092.9833333333,260.0000000000
1495,RegionE,RealTimeInference,1.0000000000,5.0000000000,13.8333333333,166.0000000000
1495,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1495,RegionE,AITraining,1.0000000000,25.0000000000,61.2500000000,147.0000000000
1495,RegionF,RealTimeInference,1.0000000000,7.0000000000,44.2166666667,379.0000000000
1495,RegionF,BatchInference,1.0000000000,17.0000000000,3.4000000000,12.0000000000
1495,RegionF,AITraining,2.0000000000,146.0000000000,577.0000000000,232.5000000000
1496,RegionA,RealTimeInference,3.0000000000,6.0000000000,24.9666666667,249.6666666667
1496,RegionA,BatchInference,1.0000000000,12.0000000000,55.2000000000,276.0000000000
1496,RegionA,AITraining,1.0000000000,53.0000000000,236.7333333333,268.0000000000
1496,RegionB,RealTimeInference,1.0000000000,2.0000000000,12.8333333333,385.0000000000
1496,RegionB,BatchInference,2.0000000000,25.0000000000,149.0333333333,306.0000000000
1496,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionC,RealTimeInference,1.0000000000,5.0000000000,15.2500000000,183.0000000000
1496,RegionC,BatchInference,1.0000000000,16.0000000000,10.9333333333,41.0000000000
1496,RegionC,AITraining,1.0000000000,56.0000000000,35.4666666667,38.0000000000
1496,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionD,AITraining,3.0000000000,178.0000000000,859.0000000000,272.6666666667
1496,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionE,BatchInference,1.0000000000,7.0000000000,38.8500000000,333.0000000000
1496,RegionE,AITraining,4.0000000000,431.0000000000,1288.7333333333,176.5000000000
1496,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1496,RegionF,AITraining,2.0000000000,158.0000000000,566.9666666667,176.0000000000
1497,RegionA,RealTimeInference,1.0000000000,2.0000000000,2.9333333333,88.0000000000
1497,RegionA,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionB,RealTimeInference,2.0000000000,2.0000000000,5.6166666667,168.5000000000
1497,RegionB,BatchInference,1.0000000000,12.0000000000,66.4000000000,332.0000000000
1497,RegionB,AITraining,2.0000000000,177.0000000000,211.9000000000,74.5000000000
1497,RegionC,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionC,BatchInference,2.0000000000,26.0000000000,24.3666666667,56.0000000000
1497,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionD,BatchInference,1.0000000000,16.0000000000,88.5333333333,332.0000000000
1497,RegionD,AITraining,4.0000000000,204.0000000000,562.7666666667,144.0000000000
1497,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionE,BatchInference,1.0000000000,13.0000000000,26.4333333333,122.0000000000
1497,RegionE,AITraining,3.0000000000,295.0000000000,1012.6166666667,210.3333333333
1497,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1497,RegionF,AITraining,1.0000000000,112.0000000000,345.3333333333,185.0000000000
1498,RegionA,RealTimeInference,1.0000000000,1.0000000000,1.7666666667,106.0000000000
1498,RegionA,BatchInference,1.0000000000,12.0000000000,74.2000000000,371.0000000000
1498,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionB,RealTimeInference,2.0000000000,7.0000000000,7.3166666667,100.0000000000
1498,RegionB,BatchInference,2.0000000000,17.0000000000,86.4666666667,257.0000000000
1498,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionC,RealTimeInference,2.0000000000,6.0000000000,12.8166666667,154.5000000000
1498,RegionC,BatchInference,1.0000000000,15.0000000000,73.7500000000,295.0000000000
1498,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionD,BatchInference,2.0000000000,16.0000000000,65.7666666667,260.5000000000
1498,RegionD,AITraining,6.0000000000,380.0000000000,1236.0000000000,206.6666666667
1498,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionE,BatchInference,1.0000000000,14.0000000000,24.0333333333,103.0000000000
1498,RegionE,AITraining,1.0000000000,117.0000000000,132.6000000000,68.0000000000
1498,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1498,RegionF,BatchInference,1.0000000000,23.0000000000,92.7666666667,242.0000000000
1498,RegionF,AITraining,1.0000000000,126.0000000000,140.7000000000,67.0000000000
1499,RegionA,RealTimeInference,2.0000000000,13.0000000000,33.7333333333,165.5000000000
1499,RegionA,BatchInference,2.0000000000,25.0000000000,129.9333333333,329.0000000000
1499,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionB,RealTimeInference,3.0000000000,17.0000000000,42.3833333333,148.3333333333
1499,RegionB,BatchInference,1.0000000000,14.0000000000,14.9333333333,64.0000000000
1499,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionC,RealTimeInference,3.0000000000,21.0000000000,123.7833333333,353.6666666667
1499,RegionC,BatchInference,1.0000000000,20.0000000000,53.0000000000,159.0000000000
1499,RegionC,AITraining,2.0000000000,167.0000000000,460.3333333333,163.0000000000
1499,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionD,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionD,AITraining,1.0000000000,116.0000000000,564.5333333333,292.0000000000
1499,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionE,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionE,AITraining,3.0000000000,146.0000000000,382.1666666667,149.0000000000
1499,RegionF,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionF,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1499,RegionF,AITraining,1.0000000000,90.0000000000,57.0000000000,38.0000000000
1500,RegionA,RealTimeInference,2.0000000000,13.0000000000,50.3166666667,227.5000000000
1500,RegionA,BatchInference,1.0000000000,12.0000000000,46.0000000000,230.0000000000
1500,RegionA,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionB,RealTimeInference,2.0000000000,5.0000000000,21.3500000000,221.5000000000
1500,RegionB,BatchInference,2.0000000000,27.0000000000,10.8000000000,24.0000000000
1500,RegionB,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionC,RealTimeInference,1.0000000000,3.0000000000,10.0000000000,200.0000000000
1500,RegionC,BatchInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionC,AITraining,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionD,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionD,BatchInference,2.0000000000,22.0000000000,98.7666666667,250.0000000000
1500,RegionD,AITraining,2.0000000000,142.0000000000,153.5000000000,67.0000000000
1500,RegionE,RealTimeInference,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1500,RegionE,BatchInference,2.0000000000,38.0000000000,168.5666666667,257.0000000000
1500,RegionE,AITraining,3.0000000000,229.0000000000,1181.7000000000,292.3333333333
1500,RegionF,RealTimeInference,1.0000000000,7.0000000000,15.8666666667,136.0000000000
1500,RegionF,BatchInference,1.0000000000,4.0000000000,4.8666666667,73.0000000000
1500,RegionF,AITraining,2.0000000000,42.0000000000,62.3000000000,89.0000000000
