Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
23,RegionC,Flat,599.9600000000,0.0000000000,0.7050000000,510.2200000000,329.1183330000,2351,21.5916666667,350.7099996667,1.3800000000,483.9797995400,FIFO_latency_feasible_local_first,599.9600000000,0.5875000000,510.2200000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,483.9797995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,26.2402004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
24,RegionC,Valley,433.5900000000,0.0000000000,0.7110000000,540.1900000000,296.8280000000,2352,17.3120000000,314.1400000000,1.3800000000,433.5132000000,FIFO_latency_feasible_local_first,433.5900000000,0.5925000000,540.1900000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,433.5132000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,106.6768000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
25,RegionC,Valley,433.8700000000,0.0000000000,0.7135200000,587.8700000000,364.7720000000,2353,24.0280000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,433.8700000000,0.5946000000,587.8700000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,51.3260000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
26,RegionC,Valley,434.1600000000,0.0000000000,0.7124400000,650.0000000000,373.9086670000,2354,14.8913333333,388.8000003333,1.3800000000,536.5440004600,FIFO_latency_feasible_local_first,434.1600000000,0.5937000000,650.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,113.4559995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
27,RegionC,Valley,434.4400000000,0.0000000000,0.7080000000,722.3500000000,383.4480000000,2355,5.3520000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,434.4400000000,0.5900000000,722.3500000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,185.8060000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
28,RegionC,Valley,434.7200000000,0.0000000000,0.7003200000,800.0000000000,382.4500000000,2356,6.3500000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,434.7200000000,0.5836000000,800.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,263.4560000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
29,RegionC,Valley,435.0000000000,0.0000000000,0.5751000000,877.6500000000,374.5486670000,2357,14.2513333333,388.8000003333,1.3800000000,536.5440004600,FIFO_latency_feasible_local_first,435.0000000000,0.5751000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,341.1059995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
30,RegionC,Valley,435.2800000000,0.0000000000,0.5651000000,950.0000000000,374.9880000000,2358,13.8120000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,435.2800000000,0.5651000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,413.4560000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
31,RegionC,Flat,670.0900000000,0.0000000000,0.5543000000,1012.1300000000,373.1440000000,2359,15.6560000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,670.0900000000,0.5543000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,475.5860000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
32,RegionC,Flat,670.5100000000,0.0000000000,0.5435000000,1059.8100000000,375.7810000000,2360,13.0190000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,670.5100000000,0.5435000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,523.2660000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
33,RegionC,Flat,670.9300000000,0.0000000000,0.5334000000,1089.7800000000,376.6360000000,2361,12.1640000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,670.9300000000,0.5334000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,553.2360000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
34,RegionC,Flat,671.3400000000,0.0000000000,0.5249000000,1100.0000000000,376.7000000000,2362,12.1000000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,671.3400000000,0.5249000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,563.4560000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
35,RegionC,Flat,671.7500000000,0.0000000000,0.5185000000,1089.7800000000,369.5560000000,2363,11.5540000000,381.1100000000,1.3800000000,525.9318000000,FIFO_latency_feasible_local_first,671.7500000000,0.5185000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,525.9318000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,563.8482000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
36,RegionC,Flat,672.1500000000,0.0000000000,0.5147000000,1059.8100000000,316.0103330000,2364,21.8696666667,337.8799996667,1.3800000000,466.2743995400,FIFO_latency_feasible_local_first,672.1500000000,0.5147000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,466.2743995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,593.5356004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
37,RegionC,Flat,672.5500000000,0.0000000000,0.5137000000,1012.1300000000,314.0360000000,2365,21.3320000000,335.3680000000,1.3800000000,462.8078400000,FIFO_latency_feasible_local_first,672.5500000000,0.5137000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,462.8078400000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,549.3221600000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
38,RegionC,Flat,672.9400000000,0.0000000000,0.5157000000,950.0000000000,294.2033330000,2366,16.6466666667,310.8499996667,1.3800000000,428.9729995400,FIFO_latency_feasible_local_first,672.9400000000,0.5157000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,428.9729995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,521.0270004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
39,RegionC,Flat,673.3200000000,0.0000000000,0.5207000000,877.6500000000,279.1140000000,2367,12.7160000000,291.8300000000,1.3800000000,402.7254000000,FIFO_latency_feasible_local_first,673.3200000000,0.5207000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,402.7254000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,474.9246000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
40,RegionC,Flat,673.7000000000,0.0000000000,0.5282000000,800.0000000000,232.7940000000,2368,13.1910000000,245.9850000000,1.3800000000,339.4593000000,FIFO_latency_feasible_local_first,673.7000000000,0.5282000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,339.4593000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,460.5407000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
41,RegionC,Peak,977.4000000000,0.0000000000,0.5378000000,722.3500000000,225.5886670000,2369,11.7213333333,237.3100003333,1.3800000000,327.4878004600,FIFO_latency_feasible_local_first,977.4000000000,0.5378000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,327.4878004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,394.8621995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
42,RegionC,Peak,977.9200000000,0.0000000000,0.5489000000,650.0000000000,232.9393330000,2370,10.4306666667,243.3699996667,1.3800000000,335.8505995400,FIFO_latency_feasible_local_first,977.9200000000,0.5489000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,335.8505995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,314.1494004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
43,RegionC,Peak,978.4300000000,0.0000000000,0.5608000000,587.8700000000,208.9546670000,2371,32.0653333333,241.0200003333,1.3800000000,332.6076004600,FIFO_latency_feasible_local_first,978.4300000000,0.5608000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,332.6076004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,255.2623995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
44,RegionC,Peak,978.9200000000,0.0000000000,0.5726000000,540.1900000000,235.8600000000,2372,17.5400000000,253.4000000000,1.3800000000,349.6920000000,FIFO_latency_feasible_local_first,978.9200000000,0.5726000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,349.6920000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,190.4980000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
45,RegionC,Peak,979.4000000000,0.0000000000,0.7004400000,510.2200000000,248.6806670000,2373,17.6393333333,266.3200003333,1.3800000000,367.5216004600,FIFO_latency_feasible_local_first,979.4000000000,0.5837000000,510.2200000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,367.5216004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,142.6983995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
46,RegionC,Flat,608.1900000000,0.0000000000,0.7118400000,500.0000000000,260.6800000000,2374,16.5800000000,277.2600000000,1.3800000000,382.6188000000,FIFO_latency_feasible_local_first,608.1900000000,0.5932000000,500.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,382.6188000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,117.3812000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
47,RegionC,Flat,608.4800000000,0.0000000000,0.7207200000,510.2200000000,294.2513330000,2375,17.6786666667,311.9299996667,1.3800000000,430.4633995400,FIFO_latency_feasible_local_first,608.4800000000,0.6006000000,510.2200000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,430.4633995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,79.7566004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
48,RegionC,Valley,439.6500000000,0.0000000000,0.7264800000,540.1900000000,344.6903330000,2376,17.4096666667,362.0999996667,1.3800000000,499.6979995400,FIFO_latency_feasible_local_first,439.6500000000,0.6054000000,540.1900000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,499.6979995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,40.4920004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
49,RegionC,Valley,439.8400000000,0.0000000000,0.7287600000,587.8700000000,328.5200000000,2377,20.5400000000,349.0600000000,1.3800000000,481.7028000000,FIFO_latency_feasible_local_first,439.8400000000,0.6073000000,587.8700000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,481.7028000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,106.1672000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
50,RegionC,Valley,440.0200000000,0.0000000000,0.7273200000,650.0000000000,365.2826670000,2378,23.5173333333,388.8000003333,1.3800000000,536.5440004600,FIFO_latency_feasible_local_first,440.0200000000,0.6061000000,650.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,113.4559995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
51,RegionC,Valley,440.1900000000,0.0000000000,0.7225200000,722.3500000000,363.2253330000,2379,25.5746666667,388.7999996667,1.3800000000,536.5439995400,FIFO_latency_feasible_local_first,440.1900000000,0.6021000000,722.3500000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5439995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,185.8060004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
52,RegionC,Valley,440.3600000000,0.0000000000,0.7144800000,800.0000000000,367.8300000000,2380,20.9700000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,440.3600000000,0.5954000000,800.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,263.4560000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
53,RegionC,Valley,440.5200000000,0.0000000000,0.7039200000,877.6500000000,365.4100000000,2381,23.3900000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,440.5200000000,0.5866000000,877.6500000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,341.1060000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
54,RegionC,Valley,440.6700000000,0.0000000000,0.5763000000,950.0000000000,353.6200000000,2382,35.1800000000,388.8000000000,1.3800000000,536.5440000000,FIFO_latency_feasible_local_first,440.6700000000,0.5763000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,413.4560000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
55,RegionC,Flat,678.1700000000,0.0000000000,0.5651000000,1012.1300000000,365.7733330000,2383,23.0266666667,388.7999996667,1.3800000000,536.5439995400,FIFO_latency_feasible_local_first,678.1700000000,0.5651000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5439995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,475.5860004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
56,RegionC,Flat,678.3700000000,0.0000000000,0.5540000000,1059.8100000000,379.2686670000,2384,9.5313333333,388.8000003333,1.3800000000,536.5440004600,FIFO_latency_feasible_local_first,678.3700000000,0.5540000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5440004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,523.2659995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
57,RegionC,Flat,678.5700000000,0.0000000000,0.5436000000,1089.7800000000,380.2613330000,2385,8.5386666667,388.7999996667,1.3800000000,536.5439995400,FIFO_latency_feasible_local_first,678.5700000000,0.5436000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5439995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,553.2360004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
58,RegionC,Flat,678.7400000000,0.0000000000,0.5347000000,1100.0000000000,381.1093330000,2386,7.6906666667,388.7999996667,1.3800000000,536.5439995400,FIFO_latency_feasible_local_first,678.7400000000,0.5347000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5439995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,563.4560004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
59,RegionC,Flat,678.9100000000,0.0000000000,0.5278000000,1089.7800000000,367.1863330000,2387,21.6136666667,388.7999996667,1.3800000000,536.5439995400,FIFO_latency_feasible_local_first,678.9100000000,0.5278000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,536.5439995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,553.2360004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
60,RegionC,Flat,679.0600000000,0.0000000000,0.5236000000,1059.8100000000,304.7506670000,2388,22.1493333333,326.9000003333,1.3800000000,451.1220004600,FIFO_latency_feasible_local_first,679.0600000000,0.5236000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,451.1220004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,608.6879995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
61,RegionC,Flat,679.2000000000,0.0000000000,0.5222000000,1012.1300000000,323.6700000000,2389,20.7520000000,344.4220000000,1.3800000000,475.3023600000,FIFO_latency_feasible_local_first,679.2000000000,0.5222000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,475.3023600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,536.8276400000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
62,RegionC,Flat,679.3200000000,0.0000000000,0.5238000000,950.0000000000,297.5186670000,2390,7.0613333333,304.5800003333,1.3800000000,420.3204004600,FIFO_latency_feasible_local_first,679.3200000000,0.5238000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,420.3204004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,529.6795995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
63,RegionC,Flat,679.4300000000,0.0000000000,0.5283000000,877.6500000000,287.3153330000,2391,4.2986666667,291.6139996667,1.3800000000,402.4273195400,FIFO_latency_feasible_local_first,679.4300000000,0.5283000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,402.4273195400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,475.2226804600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
64,RegionC,Flat,679.5300000000,0.0000000000,0.5353000000,800.0000000000,251.3046670000,2392,7.4253333333,258.7300003333,1.3800000000,357.0474004600,FIFO_latency_feasible_local_first,679.5300000000,0.5353000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,357.0474004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,442.9525995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
65,RegionC,Peak,985.4400000000,0.0000000000,0.5445000000,722.3500000000,199.5000000000,2393,8.3500000000,207.8500000000,1.3800000000,286.8330000000,FIFO_latency_feasible_local_first,985.4400000000,0.5445000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,286.8330000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,435.5170000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
66,RegionC,Peak,985.5400000000,0.0000000000,0.5551000000,650.0000000000,221.4730000000,2394,6.2270000000,227.7000000000,1.3800000000,314.2260000000,FIFO_latency_feasible_local_first,985.5400000000,0.5551000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,314.2260000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,335.7740000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
67,RegionC,Peak,985.6200000000,0.0000000000,0.5665000000,587.8700000000,229.5160000000,2395,5.8640000000,235.3800000000,1.3800000000,324.8244000000,FIFO_latency_feasible_local_first,985.6200000000,0.5665000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,324.8244000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,263.0456000000,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
68,RegionC,Peak,985.6800000000,0.0000000000,0.5778000000,540.1900000000,227.3823330000,2396,5.5876666667,232.9699996667,1.3800000000,321.4985995400,FIFO_latency_feasible_local_first,985.6800000000,0.5778000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,321.4985995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,218.6914004600,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
69,RegionC,Peak,985.7100000000,0.0000000000,0.7060800000,510.2200000000,275.1966670000,2397,4.3733333333,279.5700003333,1.3800000000,385.8066004600,FIFO_latency_feasible_local_first,985.7100000000,0.5884000000,510.2200000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,385.8066004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,124.4133995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
70,RegionC,Flat,611.8300000000,0.0000000000,0.7168800000,500.0000000000,288.1586670000,2398,5.5013333333,293.6600003333,1.3800000000,405.2508004600,FIFO_latency_feasible_local_first,611.8300000000,0.5974000000,500.0000000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,405.2508004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,94.7491995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
71,RegionC,Flat,611.8300000000,0.0000000000,0.7251600000,510.2200000000,316.0066670000,2399,12.9933333333,329.0000003333,1.3800000000,454.0200004600,FIFO_latency_feasible_local_first,611.8300000000,0.6043000000,510.2200000000,1.0000000000,1.2000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,454.0200004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,56.1999995400,0.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
0,RegionD,Valley,274.3900000000,214.0200000000,0.4426000000,540.1900000000,145.1600000000,2328,69.0000000000,214.1600000000,1.2800000000,274.1248000000,FIFO_latency_feasible_local_first,274.3900000000,0.4426000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,274.1248000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,86.0652000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
1,RegionD,Valley,274.5100000000,214.1200000000,0.4440000000,587.8700000000,200.6106670000,2329,97.5000000000,298.1106670000,1.2800000000,381.5816537600,FIFO_latency_feasible_local_first,274.5100000000,0.4440000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,381.5816537600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,26.2883462400,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
2,RegionD,Valley,274.6400000000,214.2200000000,0.4432000000,650.0000000000,228.1950000000,2330,115.4750000000,343.6700000000,1.2800000000,439.8976000000,FIFO_latency_feasible_local_first,274.6400000000,0.4432000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,439.8976000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,30.1024000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
3,RegionD,Valley,274.7800000000,214.3300000000,0.4402000000,722.3500000000,262.8393330000,2331,117.2026666667,380.0419996667,1.2800000000,486.4537595733,FIFO_latency_feasible_local_first,274.7800000000,0.4402000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,486.4537595733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,55.8962404267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
4,RegionD,Valley,274.9200000000,214.4400000000,0.4352000000,800.0000000000,335.3283330000,2332,112.9700000000,448.2983330000,1.2800000000,573.8218662400,FIFO_latency_feasible_local_first,274.9200000000,0.4352000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,573.8218662400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,46.1781337600,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,high_carbon_empirical
