Hour,Region,AvailableRenewable_MW,Total_Load_MW,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridPurchase_MW,GridLoadPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,GridEnergyForCost_MW,ChargeMode,Evaluation,Scenario,WindowStart_h,Method
1709,RegionD,877.65000000,586.98239957,273.70000000,213.49000000,0.44790000,0.00000000,0.00000000,405.00000000,586.98239957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,110.66760043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1710,RegionD,950.00000000,606.16960043,273.77000000,213.54000000,0.44000000,0.00000000,0.00000000,405.00000000,606.16960043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,163.83039957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1711,RegionD,1012.13000000,611.68640000,421.27000000,328.59000000,0.43150000,0.00000000,0.00000000,405.00000000,611.68640000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,220.44360000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1712,RegionD,1059.81000000,573.56799957,421.35000000,328.65000000,0.42300000,0.00000000,0.00000000,405.00000000,573.56799957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,306.24200043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1713,RegionD,1089.78000000,546.71360043,421.43000000,328.72000000,0.41510000,0.00000000,0.00000000,405.00000000,546.71360043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,363.06639957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1714,RegionD,1100.00000000,563.89119957,421.49000000,328.76000000,0.40830000,0.00000000,0.00000000,405.00000000,563.89119957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,356.10880043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1715,RegionD,1089.78000000,487.64159957,421.55000000,328.81000000,0.40310000,0.00000000,0.00000000,405.00000000,487.64159957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,422.13840043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1716,RegionD,1059.81000000,455.74400000,421.60000000,328.85000000,0.39980000,0.00000000,0.00000000,405.00000000,455.74400000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,424.06600000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1717,RegionD,1012.13000000,455.47520043,421.64000000,328.88000000,0.39880000,0.00000000,0.00000000,405.00000000,455.47520043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,376.65479957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1718,RegionD,950.00000000,392.30335957,421.67000000,328.90000000,0.40000000,0.00000000,0.00000000,405.00000000,392.30335957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,377.69664043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1719,RegionD,877.65000000,375.70560043,421.70000000,328.93000000,0.40340000,0.00000000,0.00000000,405.00000000,375.70560043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,321.94439957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1720,RegionD,800.00000000,333.04320000,421.71000000,328.93000000,0.40880000,0.00000000,0.00000000,405.00000000,333.04320000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,286.95680000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1721,RegionD,722.35000000,313.44640043,611.49000000,476.96000000,0.41580000,0.00000000,0.00000000,405.00000000,313.44640043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,228.90359957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1722,RegionD,650.00000000,326.13120043,611.48000000,476.95000000,0.42390000,0.00000000,0.00000000,405.00000000,326.13120043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,143.86879957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1723,RegionD,587.87000000,286.48959957,611.47000000,476.95000000,0.43260000,0.00000000,0.00000000,405.00000000,286.48959957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,121.38040043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1724,RegionD,540.19000000,331.81440000,611.43000000,476.92000000,0.44130000,0.00000000,0.00000000,405.00000000,331.81440000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,28.37560000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1725,RegionD,510.22000000,356.82560043,611.39000000,476.88000000,0.44930000,0.00000000,0.00000000,405.00000000,356.82560043,0.00000000,0.00000000,0.00000000,0.00000000,153.39439957,0.00000000,-153.39439957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1726,RegionD,500.00000000,381.31199957,379.45000000,295.97000000,0.45620000,0.00000000,0.00000000,405.00000000,381.31199957,0.00000000,0.00000000,0.00000000,0.00000000,118.68800043,0.00000000,-118.68800043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1727,RegionD,510.22000000,418.75199957,379.41000000,295.94000000,0.46150000,0.00000000,0.00000000,405.00000000,418.75199957,0.00000000,0.00000000,0.00000000,0.00000000,91.46800043,0.00000000,-91.46800043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1728,RegionD,540.19000000,432.70400000,273.98000000,213.70000000,0.46470000,0.00000000,0.00000000,405.00000000,432.70400000,0.00000000,0.00000000,0.00000000,0.00000000,107.48600000,0.00000000,-107.48600000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1729,RegionD,587.87000000,508.36479957,273.94000000,213.67000000,0.46580000,0.00000000,0.00000000,405.00000000,508.36479957,0.00000000,0.00000000,0.00000000,0.00000000,79.50520043,0.00000000,-79.50520043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1730,RegionD,650.00000000,535.37279957,273.89000000,213.63000000,0.46450000,0.00000000,0.00000000,405.00000000,535.37279957,0.00000000,0.00000000,0.00000000,0.00000000,114.62720043,0.00000000,-114.62720043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1731,RegionD,722.35000000,562.56000000,273.83000000,213.59000000,0.46100000,0.00000000,0.00000000,405.00000000,562.56000000,0.00000000,0.00000000,0.00000000,0.00000000,159.79000000,0.00000000,-159.79000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1732,RegionD,800.00000000,584.75520000,273.77000000,213.54000000,0.45550000,0.00000000,0.00000000,405.00000000,584.75520000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,35.24480000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1733,RegionD,877.65000000,636.00639957,273.71000000,213.49000000,0.44830000,0.00000000,0.00000000,405.00000000,636.00639957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,61.64360043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1734,RegionD,950.00000000,581.69600000,273.64000000,213.44000000,0.44000000,0.00000000,0.00000000,405.00000000,581.69600000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,188.30400000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1735,RegionD,1012.13000000,574.56639957,420.87000000,328.28000000,0.43110000,0.00000000,0.00000000,405.00000000,574.56639957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,257.56360043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1736,RegionD,1059.81000000,604.74879957,420.75000000,328.19000000,0.42220000,0.00000000,0.00000000,405.00000000,604.74879957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,275.06120043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1737,RegionD,1089.78000000,547.34080043,420.62000000,328.08000000,0.41390000,0.00000000,0.00000000,405.00000000,547.34080043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,362.43919957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1738,RegionD,1100.00000000,542.34879957,420.48000000,327.97000000,0.40670000,0.00000000,0.00000000,405.00000000,542.34879957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,377.65120043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1739,RegionD,1089.78000000,479.23200000,420.33000000,327.86000000,0.40100000,0.00000000,0.00000000,405.00000000,479.23200000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,430.54800000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1740,RegionD,1059.81000000,441.03679957,420.18000000,327.74000000,0.39740000,0.00000000,0.00000000,405.00000000,441.03679957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,438.77320043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1741,RegionD,1012.13000000,414.37311957,420.02000000,327.62000000,0.39600000,0.00000000,0.00000000,405.00000000,414.37311957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,417.75688043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1742,RegionD,950.00000000,413.93792000,419.85000000,327.48000000,0.39680000,0.00000000,0.00000000,405.00000000,413.93792000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,356.06208000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1743,RegionD,877.65000000,356.57472000,419.68000000,327.35000000,0.39980000,0.00000000,0.00000000,405.00000000,356.57472000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,341.07528000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1744,RegionD,800.00000000,316.00768043,419.50000000,327.21000000,0.40480000,0.00000000,0.00000000,405.00000000,316.00768043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,303.99231957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1745,RegionD,722.35000000,281.47200000,608.00000000,474.24000000,0.41140000,0.00000000,0.00000000,405.00000000,281.47200000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,260.87800000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1746,RegionD,650.00000000,253.58080043,607.73000000,474.03000000,0.41920000,0.00000000,0.00000000,405.00000000,253.58080043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,216.41919957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1747,RegionD,587.87000000,276.91520000,607.44000000,473.80000000,0.42750000,0.00000000,0.00000000,405.00000000,276.91520000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,130.95480000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1748,RegionD,540.19000000,315.27680043,607.15000000,473.58000000,0.43580000,0.00000000,0.00000000,405.00000000,315.27680043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,44.91319957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1749,RegionD,510.22000000,360.64000000,606.85000000,473.34000000,0.44350000,0.00000000,0.00000000,405.00000000,360.64000000,0.00000000,0.00000000,0.00000000,0.00000000,149.58000000,0.00000000,-149.58000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1750,RegionD,500.00000000,382.19520000,376.47000000,293.65000000,0.45010000,0.00000000,0.00000000,405.00000000,382.19520000,0.00000000,0.00000000,0.00000000,0.00000000,117.80480000,0.00000000,-117.80480000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1751,RegionD,510.22000000,374.93759957,376.28000000,293.50000000,0.45500000,0.00000000,0.00000000,405.00000000,374.93759957,0.00000000,0.00000000,0.00000000,0.00000000,135.28240043,0.00000000,-135.28240043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1752,RegionD,540.19000000,453.82400043,271.61000000,211.86000000,0.45790000,0.00000000,0.00000000,405.00000000,453.82400043,0.00000000,0.00000000,0.00000000,0.00000000,86.36599957,0.00000000,-86.36599957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1753,RegionD,587.87000000,511.20639957,271.47000000,211.75000000,0.45860000,0.00000000,0.00000000,405.00000000,511.20639957,0.00000000,0.00000000,0.00000000,0.00000000,76.66360043,0.00000000,-76.66360043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1754,RegionD,650.00000000,515.40479957,271.32000000,211.63000000,0.45710000,0.00000000,0.00000000,405.00000000,515.40479957,0.00000000,0.00000000,0.00000000,0.00000000,134.59520043,0.00000000,-134.59520043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1755,RegionD,722.35000000,579.80160043,271.17000000,211.51000000,0.45330000,0.00000000,0.00000000,405.00000000,579.80160043,0.00000000,0.00000000,0.00000000,0.00000000,142.54839957,0.00000000,-142.54839957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1756,RegionD,800.00000000,597.87520000,271.02000000,211.40000000,0.44750000,0.00000000,0.00000000,405.00000000,597.87520000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,22.12480000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1757,RegionD,877.65000000,597.59360000,270.86000000,211.27000000,0.44010000,0.00000000,0.00000000,405.00000000,597.59360000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,100.05640000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1758,RegionD,950.00000000,598.40000000,270.71000000,211.15000000,0.43150000,0.00000000,0.00000000,405.00000000,598.40000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,171.60000000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1759,RegionD,1012.13000000,594.44480043,416.24000000,324.67000000,0.42230000,0.00000000,0.00000000,405.00000000,594.44480043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,237.68519957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1760,RegionD,1059.81000000,568.40959957,415.99000000,324.47000000,0.41320000,0.00000000,0.00000000,405.00000000,568.40959957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,311.40040043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1761,RegionD,1089.78000000,517.96480000,415.75000000,324.29000000,0.40460000,0.00000000,0.00000000,405.00000000,517.96480000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,391.81520000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1762,RegionD,1100.00000000,516.42879957,415.51000000,324.10000000,0.39720000,0.00000000,0.00000000,405.00000000,516.42879957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,403.57120043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1763,RegionD,1089.78000000,460.08319957,415.26000000,323.90000000,0.39140000,0.00000000,0.00000000,405.00000000,460.08319957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,449.69680043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1764,RegionD,1059.81000000,441.34400043,415.02000000,323.72000000,0.38750000,0.00000000,0.00000000,405.00000000,441.34400043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,438.46599957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1765,RegionD,1012.13000000,426.64703957,414.77000000,323.52000000,0.38590000,0.00000000,0.00000000,405.00000000,426.64703957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,405.48296043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1766,RegionD,950.00000000,398.03776000,414.53000000,323.33000000,0.38660000,0.00000000,0.00000000,405.00000000,398.03776000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,371.96224000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1767,RegionD,877.65000000,369.69215957,414.28000000,323.14000000,0.38950000,0.00000000,0.00000000,405.00000000,369.69215957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,327.95784043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1768,RegionD,800.00000000,310.14015957,414.04000000,322.95000000,0.39440000,0.00000000,0.00000000,405.00000000,310.14015957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,309.85984043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1769,RegionD,722.35000000,289.48479957,600.01000000,468.01000000,0.40090000,0.00000000,0.00000000,405.00000000,289.48479957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,252.86520043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1770,RegionD,650.00000000,327.62879957,599.66000000,467.73000000,0.40850000,0.00000000,0.00000000,405.00000000,327.62879957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,142.37120043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1771,RegionD,587.87000000,273.72800000,599.32000000,467.47000000,0.41670000,0.00000000,0.00000000,405.00000000,273.72800000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,134.14200000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1772,RegionD,540.19000000,330.06080000,598.98000000,467.20000000,0.42500000,0.00000000,0.00000000,405.00000000,330.06080000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,30.12920000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1773,RegionD,510.22000000,333.18399957,598.64000000,466.94000000,0.43260000,0.00000000,0.00000000,405.00000000,333.18399957,0.00000000,0.00000000,0.00000000,0.00000000,177.03600043,0.00000000,-177.03600043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1774,RegionD,500.00000000,349.73440043,371.37000000,289.67000000,0.43920000,0.00000000,0.00000000,405.00000000,349.73440043,0.00000000,0.00000000,0.00000000,0.00000000,150.26559957,0.00000000,-150.26559957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1775,RegionD,510.22000000,420.14720043,371.16000000,289.50000000,0.44410000,0.00000000,0.00000000,405.00000000,420.14720043,0.00000000,0.00000000,0.00000000,0.00000000,90.07279957,0.00000000,-90.07279957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1776,RegionD,540.19000000,451.84000000,267.92000000,208.98000000,0.44700000,0.00000000,0.00000000,405.00000000,451.84000000,0.00000000,0.00000000,0.00000000,0.00000000,88.35000000,0.00000000,-88.35000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1777,RegionD,587.87000000,460.68480043,267.78000000,208.87000000,0.44770000,0.00000000,0.00000000,405.00000000,460.68480043,0.00000000,0.00000000,0.00000000,0.00000000,127.18519957,0.00000000,-127.18519957,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1778,RegionD,650.00000000,543.37279957,267.64000000,208.76000000,0.44620000,0.00000000,0.00000000,405.00000000,543.37279957,0.00000000,0.00000000,0.00000000,0.00000000,106.62720043,0.00000000,-106.62720043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1779,RegionD,722.35000000,519.94880043,267.50000000,208.65000000,0.44240000,0.00000000,0.00000000,405.00000000,519.94880043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,22.40119957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1780,RegionD,800.00000000,586.66240000,267.37000000,208.55000000,0.43670000,0.00000000,0.00000000,405.00000000,586.66240000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,33.33760000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1781,RegionD,877.65000000,591.64159957,267.24000000,208.45000000,0.42930000,0.00000000,0.00000000,405.00000000,591.64159957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,106.00840043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1782,RegionD,950.00000000,605.81120043,267.11000000,208.35000000,0.42080000,0.00000000,0.00000000,405.00000000,605.81120043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,164.18879957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1783,RegionD,1012.13000000,584.57600043,410.76000000,320.39000000,0.41180000,0.00000000,0.00000000,405.00000000,584.57600043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,247.55399957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1784,RegionD,1059.81000000,590.66880043,410.58000000,320.25000000,0.40270000,0.00000000,0.00000000,405.00000000,590.66880043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,289.14119957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1785,RegionD,1089.78000000,536.37120000,410.40000000,320.11000000,0.39430000,0.00000000,0.00000000,405.00000000,536.37120000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,373.40880000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1786,RegionD,1100.00000000,502.56639957,410.23000000,319.98000000,0.38700000,0.00000000,0.00000000,405.00000000,502.56639957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,417.43360043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1787,RegionD,1089.78000000,501.79839957,410.07000000,319.85000000,0.38140000,0.00000000,0.00000000,405.00000000,501.79839957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,407.98160043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1788,RegionD,1059.81000000,456.25600000,409.91000000,319.73000000,0.37770000,0.00000000,0.00000000,405.00000000,456.25600000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,423.55400000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1789,RegionD,1012.13000000,426.61120000,409.77000000,319.62000000,0.37630000,0.00000000,0.00000000,405.00000000,426.61120000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,405.51880000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1790,RegionD,950.00000000,416.48256000,409.63000000,319.51000000,0.37710000,0.00000000,0.00000000,405.00000000,416.48256000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,353.51744000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1791,RegionD,877.65000000,373.84576000,409.49000000,319.40000000,0.38020000,0.00000000,0.00000000,405.00000000,373.84576000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,323.80424000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1792,RegionD,800.00000000,346.24000000,409.37000000,319.31000000,0.38530000,0.00000000,0.00000000,405.00000000,346.24000000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,273.76000000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1793,RegionD,722.35000000,252.24448000,593.41000000,462.86000000,0.39210000,0.00000000,0.00000000,405.00000000,252.24448000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,290.10552000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1794,RegionD,650.00000000,310.73279957,593.25000000,462.74000000,0.40000000,0.00000000,0.00000000,405.00000000,310.73279957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,159.26720043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1795,RegionD,587.87000000,328.19200000,593.11000000,462.63000000,0.40850000,0.00000000,0.00000000,405.00000000,328.19200000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,79.67800000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1796,RegionD,540.19000000,322.79039957,592.97000000,462.52000000,0.41700000,0.00000000,0.00000000,405.00000000,322.79039957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,37.39960043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1797,RegionD,510.22000000,377.21599957,592.85000000,462.42000000,0.42490000,0.00000000,0.00000000,405.00000000,377.21599957,0.00000000,0.00000000,0.00000000,0.00000000,133.00400043,0.00000000,-133.00400043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1798,RegionD,500.00000000,378.75200000,367.91000000,286.97000000,0.43170000,0.00000000,0.00000000,405.00000000,378.75200000,0.00000000,0.00000000,0.00000000,0.00000000,121.24800000,0.00000000,-121.24800000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1799,RegionD,510.22000000,391.32159957,367.85000000,286.92000000,0.43690000,0.00000000,0.00000000,405.00000000,391.32159957,0.00000000,0.00000000,0.00000000,0.00000000,118.89840043,0.00000000,-118.89840043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1800,RegionD,540.19000000,402.17600000,265.63000000,207.19000000,0.44020000,0.00000000,0.00000000,405.00000000,402.17600000,0.00000000,0.00000000,0.00000000,0.00000000,138.01400000,0.00000000,-138.01400000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1801,RegionD,587.87000000,475.72479957,265.60000000,207.17000000,0.44120000,0.00000000,0.00000000,405.00000000,475.72479957,0.00000000,0.00000000,0.00000000,0.00000000,112.14520043,0.00000000,-112.14520043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1802,RegionD,650.00000000,509.51679957,265.57000000,207.14000000,0.44000000,0.00000000,0.00000000,405.00000000,509.51679957,0.00000000,0.00000000,0.00000000,0.00000000,140.48320043,0.00000000,-140.48320043,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1803,RegionD,722.35000000,585.67680000,265.55000000,207.13000000,0.43660000,0.00000000,0.00000000,405.00000000,585.67680000,0.00000000,0.00000000,0.00000000,0.00000000,136.67320000,0.00000000,-136.67320000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1804,RegionD,800.00000000,593.40800000,265.54000000,207.12000000,0.43120000,0.00000000,0.00000000,405.00000000,593.40800000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,26.59200000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1805,RegionD,877.65000000,615.42400000,265.53000000,207.11000000,0.42420000,0.00000000,0.00000000,405.00000000,615.42400000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,82.22600000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1806,RegionD,950.00000000,603.80159957,265.53000000,207.11000000,0.41610000,0.00000000,0.00000000,405.00000000,603.80159957,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,166.19840043,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1807,RegionD,1012.13000000,592.89600000,408.51000000,318.64000000,0.40740000,0.00000000,0.00000000,405.00000000,592.89600000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,239.23400000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1808,RegionD,1059.81000000,561.57440043,408.52000000,318.65000000,0.39870000,0.00000000,0.00000000,405.00000000,561.57440043,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,318.23559957,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
1809,RegionD,1089.78000000,575.42400000,408.54000000,318.66000000,0.39070000,0.00000000,0.00000000,405.00000000,575.42400000,0.00000000,0.00000000,0.00000000,0.00000000,180.00000000,334.35600000,-180.00000000,0.00000000,0,rolling_block,observed,1680,no_storage_renewable_first
