TaskID,TaskType,ArrivalHour,OldRegion,NewRegion,OldStartMinute,NewStartMinute,OldLatency_ms,NewLatency_ms,OldMarginalCost_CNY,NewMarginalCost_CNY,OldMarginalCarbon_tCO2,NewMarginalCarbon_tCO2,ObjectiveGain
35482,AITraining,1016,RegionD,RegionF,60960,60960,5.0,25.0,29059.010867223988,26820.424489605615,26.686003199998787,16.39095832802896,43.09292186549766
6292,AITraining,1019,RegionD,RegionF,61140,61140,5.0,25.0,26050.945023937107,24044.140379970602,23.348183040011268,14.340519960007171,37.71431696398288
43662,AITraining,1015,RegionD,RegionF,60900,60900,5.0,25.0,19699.910963209964,18182.28072960564,18.24875519998799,11.208322008020676,29.361839001473584
26089,AITraining,1014,RegionD,RegionF,60840,60900,5.0,25.0,10964.920320020557,10995.350120004206,11.330764799987781,6.835597200015326,16.73964059990618
22140,AITraining,1014,RegionD,RegionF,60840,60900,5.0,25.0,7786.51484163251,10150.132608006661,10.782375935968222,6.495239232015215,13.575137049437878
2197,AITraining,1019,RegionB,RegionC,61140,61260,5.0,14.0,18129.12839999143,18009.649152020036,14.002696799929655,13.523624640088805,0.12932788733481004
1857,AITraining,1016,RegionD,RegionF,60960,60960,5.0,25.0,10130.792448021888,9350.3550186738,9.418506240003742,5.784819520014076,15.006170975973422
27582,AITraining,1015,RegionF,RegionE,60900,61080,5.0,18.0,8079.506252270803,7564.410200019438,5.030616304011706,4.033908666663394,1.5913479349779465
41673,BatchInference,1014,RegionA,RegionB,60840,60960,5.0,12.0,6843.211964991204,7329.215879991343,6.473474775004427,5.8388904000061075,0.14733358499314164
8492,BatchInference,1016,RegionD,RegionF,60960,60960,5.0,25.0,3585.5395840078,3309.322566002314,3.3316659200012078,2.0462976600049503,5.114500057990515
35150,BatchInference,1018,RegionD,RegionF,61080,61080,5.0,25.0,3235.568021331899,2986.3140468311917,2.916017706664061,1.79104882666859,4.4462536611492585
22594,BatchInference,1014,RegionD,RegionF,60840,60900,5.0,25.0,2688.9666133385454,2791.288338336658,2.910835199996131,1.7540795500040771,3.3220092083034345
32086,BatchInference,1019,RegionD,RegionF,61140,61140,5.0,25.0,2920.50163199316,2695.532708997903,2.6160345599979924,1.606768440000413,3.9594384029855743
17737,BatchInference,1018,RegionA,RegionB,61080,61080,5.0,12.0,4818.049425005754,4617.288899998557,3.830334749983437,3.5830282499933794,1.0849865249674266
26002,BatchInference,1018,RegionA,RegionB,61080,61080,5.0,12.0,4662.089280005917,4467.830399996862,3.7102751999813064,3.4707311999923243,1.0474348799649853
42932,BatchInference,1017,RegionA,RegionB,61020,61020,5.0,12.0,3093.9522075024306,2965.0348349969227,2.4742887749947258,2.3145554249971774,0.6628507724957018
29865,BatchInference,1019,RegionA,RegionB,61140,61140,5.0,12.0,2950.7599350050177,2827.797074995791,2.3367608999881546,2.1859186499883094,0.6213318600086062
18068,BatchInference,1017,RegionD,RegionF,61020,61020,5.0,25.0,1642.4284159992192,1515.907051999876,1.4876876799989553,0.9137345200012819,2.1208740039900364
10548,BatchInference,1016,RegionA,RegionB,60960,60960,5.0,12.0,2659.4837999986025,2548.676879998176,2.1901806000030573,2.0488950000028425,0.5709493200012847
31768,AITraining,1018,RegionD,RegionE,61080,61140,5.0,22.0,2303.361024003792,1988.659200007841,2.0917125119972977,1.0590079999994486,3.284375871987347
12738,BatchInference,1018,RegionA,RegionC,61080,61080,5.0,15.0,2431.958669999626,2313.3678759981,1.9295621999991386,1.7497424800014159,0.6915396739924162
20658,AITraining,1015,RegionD,RegionE,60900,60960,5.0,22.0,2048.3899391979216,1768.550399999041,1.9765739519935102,0.9913439999977526,3.0602873471819088
25257,BatchInference,1016,RegionD,RegionF,60960,60960,5.0,25.0,997.1830400020257,920.3639200005497,0.9402048000017384,0.5774753500009618,1.2268494200045827
29242,BatchInference,1019,RegionA,RegionB,61140,61140,5.0,12.0,1615.871880000774,1548.5417999924161,1.2834071999940262,1.2006251999920916,0.2934580800160962
24689,BatchInference,1019,RegionF,RegionE,61140,61140,5.0,18.0,757.289464166624,708.0930208362189,0.4521750333335124,0.3766218750001365,0.15495074333057524
23700,BatchInference,1016,RegionA,RegionC,60960,60960,5.0,15.0,1332.6873299988413,1267.7019939971055,1.1102890500008493,1.006936319999611,0.3304112560066894
5615,BatchInference,1014,RegionA,RegionB,60840,60840,5.0,12.0,766.6176599968924,734.6678400044237,0.9016416000019126,0.843470999999231,0.15963222000319544
40646,BatchInference,1016,RegionD,RegionE,60960,60960,5.0,22.0,588.9050240013153,508.2319999997635,0.5568746666678053,0.2848845833327225,0.9120608573418831
34846,AITraining,1017,RegionD,RegionF,61020,61020,5.0,25.0,929.1892053334713,857.6150826699715,0.8621670400001108,0.5295527466688491,1.101204629321881
46659,AITraining,1018,RegionD,RegionF,61080,61080,5.0,25.0,890.6084352032185,821.992564798853,0.8126300159987528,0.4990978080015693,1.0219527023930994
8286,AITraining,1021,RegionD,RegionE,61260,61800,5.0,22.0,63322.49087991432,34658.738400026275,50.160709632072745,29.25766800001154,102.81931600813286
8210,AITraining,1024,RegionE,RegionE,61440,61740,5.0,5.0,58815.07620003566,37411.53000002473,24.39817000000163,26.361830000023804,8.108906199922217
27830,AITraining,1022,RegionF,RegionF,61320,61920,5.0,5.0,53796.951825058444,29440.85389444867,27.69957105067657,31.4029533653365,0.5425686719700309
2711,AITraining,1024,RegionD,RegionE,61440,61440,5.0,22.0,60016.57159672951,51794.77030002231,42.020299776043935,21.49465499999906,89.95253640088669
5581,AITraining,1024,RegionF,RegionF,61440,61920,5.0,5.0,54297.24268800413,26147.141474163975,25.35816247466224,27.952002346677112,10.574741725780655
49340,AITraining,1020,RegionA,RegionB,61200,61200,5.0,12.0,77748.76281600932,74509.11014401774,56.59565472004495,52.94367791993092,17.742559872447714
480,AITraining,1025,RegionD,RegionF,61500,61920,5.0,25.0,55872.06758396742,23163.454985341465,37.03325866667518,24.821791013355657,74.92032987857071
27480,AITraining,1025,RegionD,RegionF,61500,61920,5.0,25.0,50288.36720637426,20849.3833456211,33.07331379198262,22.37308809600846,65.09512296964978
42310,AITraining,1023,RegionD,RegionF,61380,61380,5.0,25.0,38906.09356797981,35908.51238403239,30.806507520058194,18.920764800000562,50.210792064177966
29602,AITraining,1025,RegionF,RegionE,61500,61800,5.0,18.0,33644.8137871881,17071.413800013404,16.271302991994236,14.403256000005804,18.673932705128436
23860,AITraining,1025,RegionE,RegionE,61500,61800,5.0,5.0,31826.564333337592,17993.89933333476,12.378943333326788,13.520906666694088,4.015283908200303
5517,AITraining,1020,RegionD,RegionE,61200,61380,5.0,22.0,25355.503069809107,27373.829600015608,22.325448704035026,11.89222666667231,36.69362561924436
34734,AITraining,1024,RegionD,RegionF,61440,61980,5.0,25.0,31417.667583968116,14261.794387193811,22.277890048021952,15.23559056000112,36.5950138155243
288,AITraining,1020,RegionA,RegionC,61200,61260,5.0,15.0,39127.71441598907,37234.347603244096,30.909227040054997,28.2100674561138,11.699029148509737
12790,AITraining,1025,RegionF,RegionF,61500,61800,5.0,5.0,28490.20734932075,16753.58125863165,12.38991849332939,13.563569520004375,2.07550865065582
7412,AITraining,1023,RegionB,RegionC,61380,61980,5.0,14.0,43389.320579967054,21627.99479993913,27.147092399982043,28.804171439985684,6.050549620013385
25604,AITraining,1025,RegionD,RegionE,61500,61800,5.0,22.0,27823.086250679495,14927.425333369756,18.066404693346705,10.15270666668556,39.74441302395432
43535,AITraining,1022,RegionA,RegionB,61320,61320,5.0,12.0,32641.366499927357,31281.43715996262,25.871380200109176,24.203849399855113,7.925052540980971
49726,AITraining,1025,RegionF,RegionF,61500,61800,5.0,5.0,21090.443908253063,12054.837832518477,9.199330682666316,10.053901152004798,0.6113740317139857
33716,AITraining,1025,RegionC,RegionC,61500,61920,5.0,5.0,38240.89516793712,17179.26451204712,20.867719679996004,23.294223360068873,5.055615935598539
211,AITraining,1022,RegionD,RegionF,61320,61320,5.0,25.0,16163.330321048808,14918.061299201105,12.832806229362498,7.881904480001967,20.73645468595651
46811,AITraining,1022,RegionD,RegionF,61320,61320,5.0,25.0,13533.048831964921,12490.45643464156,12.145349973371253,7.459922426673876,19.47228925077954
43682,AITraining,1021,RegionD,RegionF,61260,61260,5.0,25.0,12890.53470716524,11897.523914640331,11.541607765348418,7.088409834670783,18.494357181902124
48615,AITraining,1022,RegionD,RegionF,61320,61320,5.0,25.0,12911.756663451088,11916.965142402476,10.502862165359069,6.45085324000132,16.892617889146273
27033,AITraining,1020,RegionD,RegionF,61200,61200,5.0,25.0,11975.969450646877,11053.340352001062,10.021246293348028,6.1549280000011475,16.078088938700006
20033,BatchInference,1024,RegionA,RegionB,61440,61440,5.0,12.0,15985.822567510937,15319.764742504753,10.005770025004418,9.359804700002034,3.1449191250157256
38263,AITraining,1024,RegionD,RegionF,61440,61440,5.0,25.0,10592.352733850765,9776.18622189051,8.336799744025269,5.120703669332489,13.37253214406471
17527,BatchInference,1021,RegionA,RegionB,61260,61260,5.0,12.0,10236.19805998794,9809.692199999568,7.798309200020126,7.295349599987661,2.3333442601182384
26943,BatchInference,1021,RegionD,RegionF,61260,61260,5.0,25.0,5429.190143991263,5010.913523998654,4.539617280008155,2.788127520000504,7.119795660023213
18655,AITraining,1025,RegionB,RegionC,61500,61500,5.0,14.0,18079.235999973214,17945.26607995838,10.003644000001897,9.69760959997031,1.2427075201411881
42374,AITraining,1022,RegionA,RegionB,61320,61320,5.0,12.0,12690.738719980196,12162.072780020537,10.015196400047529,9.369221399945836,3.007565940366433
49443,BatchInference,1020,RegionD,RegionF,61200,61200,5.0,25.0,3573.4576639914662,3298.181956663227,3.200185173336373,1.965496026667754,4.9108589606693815
12496,BatchInference,1021,RegionA,RegionB,61260,61260,5.0,12.0,6078.809317490411,5825.525827500752,4.812974550018324,4.502558249987592,1.3899486901125861
22807,BatchInference,1025,RegionA,RegionC,61500,61500,5.0,15.0,7734.109680007396,7356.942472004895,4.563207000003677,4.138027520001827,1.9359151280098992
39635,AITraining,1023,RegionD,RegionF,61380,61380,5.0,25.0,4597.9750399948125,4243.7304,4.172697600007803,2.5628193600030964,6.489677600013639
9406,BatchInference,1020,RegionA,RegionB,61200,61200,5.0,12.0,4873.040820003127,4669.980367514045,3.8392366500041497,3.591319274992936,1.0897299525339363
21831,BatchInference,1025,RegionB,RegionC,61500,61500,5.0,14.0,5974.7924249925845,5930.520329998993,3.3784065000055508,3.2751585999983805,0.3287386950222704
45356,BatchInference,1024,RegionD,RegionE,61440,61440,5.0,22.0,3167.150079996437,2733.271250001417,2.229211733334814,1.1403541666671302,4.528034096665754
5044,BatchInference,1020,RegionA,RegionB,61200,61200,5.0,12.0,3408.4677825014555,3266.4381750086977,2.686619925003532,2.5131570749944347,0.7308810075291454
23133,BatchInference,1022,RegionD,RegionF,61320,61320,5.0,25.0,2317.3670399970933,2138.838749999076,1.7377152000023126,1.0673207000002056,2.5584562900064443
23719,BatchInference,1022,RegionA,RegionB,61320,61320,5.0,12.0,3285.6187500011265,3148.7207624963285,2.223595125002001,2.0801441249982133,0.6057019875199501
33142,BatchInference,1021,RegionD,RegionF,61260,61260,5.0,25.0,1531.6623359954956,1413.672559996751,1.3703065600018602,0.8415934400004593,1.9314822560043483
27721,AITraining,1020,RegionD,RegionF,61200,61200,5.0,25.0,2305.2812287939073,2127.708825601024,2.0590755839992316,1.2646517760003817,3.0532196351882837
16281,AITraining,1024,RegionD,RegionF,61440,61440,5.0,25.0,1785.555763192749,1647.9682560063075,1.6353976320072543,1.0046329920016244,2.35906206720896
26941,BatchInference,1025,RegionB,RegionC,61500,61500,5.0,14.0,2668.3762949954657,2648.6035939949193,1.4862276000028096,1.4407643899983107,0.06951804101854009
38575,BatchInference,1025,RegionF,RegionE,61500,61500,5.0,18.0,1383.3559666680546,1293.50833333646,0.5918623333319375,0.4929374999987388,0.2887136333310565
33394,BatchInference,1023,RegionA,RegionB,61380,61380,5.0,12.0,1091.4038999980899,1045.928249998024,0.8526105000004975,0.7976564999981207,0.16029165000957413
29541,BatchInference,1024,RegionD,RegionE,61440,61440,5.0,22.0,717.846613332741,619.501666668184,0.5388458666680527,0.27565000000018713,0.8945784133360195
21002,AITraining,1026,RegionF,RegionF,61560,62160,5.0,5.0,67623.09069540995,42330.18413987394,34.511590954670794,34.379638293268606,16.82071720114473
10783,AITraining,1028,RegionF,RegionF,61680,62160,5.0,5.0,47068.57235998423,40359.23856011062,32.98377959999627,31.50092759993743,6.484860333442299
49944,AITraining,1027,RegionB,RegionC,61620,62580,5.0,14.0,106657.99243202501,85603.62522248187,74.53132703988408,65.2218426241145,43.892328872621476
11934,AITraining,1031,RegionD,RegionE,61860,62280,5.0,22.0,30163.466239938214,34762.45759999819,45.10047846400344,21.158368000022975,84.49987449586186
29237,AITraining,1027,RegionD,RegionF,61620,62220,5.0,25.0,49700.23383032245,32351.32000648031,40.93674188805744,24.38436880796027,74.2224501442308
30332,AITraining,1031,RegionD,RegionE,61860,62280,5.0,22.0,27093.23612154293,31884.10560000166,40.837423103981926,19.065456000023456,75.63803093737515
23713,AITraining,1028,RegionD,RegionF,61680,61680,5.0,25.0,38635.75893330074,35659.25981331842,40.10854400005716,24.635256799996533,63.91940938689149
68,AITraining,1029,RegionD,RegionD,61740,62040,5.0,5.0,34946.131012246035,24169.313621294452,38.361371989382945,38.26038101326092,6.680781295439687
7078,AITraining,1026,RegionD,RegionF,61560,61740,5.0,25.0,45275.23491833637,28229.046513598085,31.722270720013746,20.44284862401485,58.21256308873386
22258,AITraining,1026,RegionD,RegionF,61560,61560,5.0,25.0,45543.711539136406,42035.359363176576,30.70440038400553,18.859075312002318,50.56182046397265
13764,AITraining,1030,RegionD,RegionD,61800,62040,5.0,5.0,23386.034858639767,20511.208106643917,32.57129642668418,32.04824405326867,1.3670362456578857
39897,AITraining,1028,RegionD,RegionF,61680,61680,5.0,25.0,38357.56236795159,35402.493584009375,30.310502400066266,18.616005439985283,49.40645662426614
2573,AITraining,1030,RegionD,RegionD,61800,61920,5.0,5.0,17256.225996804715,13919.596543981934,22.22722252803594,22.442729471972537,0.6746016770763958
18952,AITraining,1026,RegionD,RegionE,61560,61560,5.0,22.0,25982.33320102916,22423.043066660688,17.557871274670216,8.981353333331095,37.56272989972497
33500,AITraining,1026,RegionD,RegionD,61560,61800,5.0,5.0,21501.18809597576,12846.284799977302,17.69997312001884,18.402682880005568,2.2440642560515585
4203,AITraining,1031,RegionF,RegionE,61860,62280,5.0,18.0,11185.258807985205,12841.727599994038,10.70271672000487,8.308624000010003,2.2427950879706486
14325,AITraining,1028,RegionF,RegionF,61680,61800,5.0,5.0,18180.349720006925,11639.836511983376,9.381926879992623,9.655241040004338,3.182436567976694
46023,AITraining,1031,RegionD,RegionE,61860,62160,5.0,22.0,8540.508569586897,8996.951600001672,12.906184703993134,6.225996000001817,21.476383785550503
31922,AITraining,1028,RegionE,RegionE,61680,61800,5.0,5.0,12908.988000009384,8295.20400000218,6.013440000002049,6.186660000012608,1.404751206214975
6682,AITraining,1026,RegionF,RegionE,61560,61620,5.0,18.0,12401.540381854054,11599.789399964198,5.416448738669937,4.607956666663761,2.924289936581232
27048,BatchInference,1027,RegionD,RegionE,61620,61620,5.0,22.0,5995.65311999321,5174.289999999106,5.262387200005352,2.691900000001624,10.668609138759019
7020,AITraining,1029,RegionD,RegionF,61740,61740,5.0,25.0,8303.572991987445,7663.8760615967385,7.571818496016228,4.65045653600255,12.018588770445419
8173,BatchInference,1027,RegionA,RegionC,61620,61620,5.0,15.0,9317.970405002598,8863.581852016216,6.051117150014548,5.487304120009314,2.5699956730073232
35133,BatchInference,1028,RegionA,RegionC,61680,61740,5.0,15.0,8250.226739992666,6580.804850009483,6.12969592501124,5.639476260010542,2.590608049985981
37219,BatchInference,1027,RegionA,RegionC,61620,61620,5.0,15.0,7612.400564999915,7241.187129012092,6.106661550014621,5.537484370005668,2.5081796560236427
34883,BatchInference,1027,RegionA,RegionC,61620,61620,5.0,15.0,7849.973250002416,7467.173100011721,5.273707500012825,4.782321000009615,2.2073461500035343
31401,BatchInference,1030,RegionB,RegionC,61800,61800,5.0,14.0,4155.017849982419,4124.235570001368,4.457457000002024,4.320662700003144,0.4507969799765661
23179,AITraining,1027,RegionF,RegionE,61620,61620,5.0,18.0,6163.1657279976425,5762.817999993917,2.79418288,2.326899999997522,2.0663192480136363
22119,BatchInference,1026,RegionA,RegionC,61560,61560,5.0,15.0,7281.8427600079685,6926.734464007213,4.309415999996272,3.9078398400020227,1.818972935977751
23395,BatchInference,1029,RegionD,RegionE,61740,61740,5.0,22.0,2604.7281919983925,2247.888500002213,2.8557971200037287,1.4609443750019366,5.514637338670013
7886,AITraining,1029,RegionD,RegionF,61740,61800,5.0,25.0,5942.115942387533,3467.729513590253,4.220395520002442,2.633914975997087,7.616612604818698
22105,BatchInference,1029,RegionA,RegionC,61740,61740,5.0,15.0,4317.483059999832,4106.937960005838,3.8542635000118395,3.494938320006718,1.5042358200144754
43793,AITraining,1029,RegionD,RegionE,61740,61740,5.0,22.0,4813.584383989406,4154.146500010102,3.354516480001621,1.7162250000019128,6.948783803978138
45918,BatchInference,1028,RegionB,RegionC,61680,61680,5.0,14.0,4360.411440009939,4328.101176007184,2.7774305999938673,2.692396560006891,0.24248642395065723
609,AITraining,1026,RegionF,RegionE,61560,61620,5.0,18.0,3888.921254396971,3637.505199988699,1.6979188800009744,1.4444919999990817,0.16497157441584065
8391,AITraining,1030,RegionD,RegionF,61800,61800,5.0,25.0,2534.918143997252,2339.624818658412,2.9077162666764114,1.7858672266666016,4.380196152044746
2828,AITraining,1030,RegionD,RegionE,61800,61860,5.0,22.0,2437.0101589322803,2103.719933342887,2.780139520008396,1.4395986666678708,4.233594972284825
48114,BatchInference,1031,RegionA,RegionC,61860,61860,5.0,15.0,1914.2297999988978,1820.8868160011803,2.502473399999354,2.2691505599975086,0.8807143440050975
46513,BatchInference,1030,RegionA,RegionC,61800,61800,5.0,15.0,2429.843219998002,2311.3494879988166,2.458247400005145,2.2290643200020424,0.8892860520115953
48731,BatchInference,1029,RegionA,RegionC,61740,61740,5.0,15.0,3372.1618950019906,3207.7128480075307,2.316682350009902,2.100763880010374,0.8820179269925728
13109,BatchInference,1026,RegionD,RegionF,61560,61560,5.0,25.0,2100.5366399986224,1938.741698664548,1.3811972266669912,0.8483411616672205,1.9919350346664908
22771,BatchInference,1027,RegionD,RegionF,61620,61620,5.0,25.0,1819.3986346635375,1679.2389156664076,1.2898368000004559,0.7922293866667592,1.8294402056652492
4722,AITraining,1027,RegionF,RegionE,61620,61620,5.0,18.0,2593.4865749274113,2425.0034666591328,1.156373269336069,0.9629946666660545,0.7435628522816717
10057,BatchInference,1027,RegionB,RegionC,61620,61620,5.0,14.0,2080.6830900014147,2065.2654040032353,1.38965579999792,1.3471173600023174,0.05310144598059008
29993,BatchInference,1030,RegionD,RegionF,61800,61800,5.0,25.0,838.7596799990908,774.1405649972687,0.9621120000032244,0.5909119499999784,1.2485943150148069
36311,BatchInference,1028,RegionD,RegionF,61680,61680,5.0,25.0,1160.1068799984457,1070.733190000588,0.8810880000018662,0.5411469999996206,1.1483626900068407
39017,BatchInference,1027,RegionB,RegionC,61620,61620,5.0,14.0,2051.8704675025783,2036.6667440039066,1.1972283749972605,1.1606473899992449,0.028750163490735225
41614,BatchInference,1027,RegionA,RegionC,61620,61620,5.0,15.0,1661.8614750000736,1580.8217400031942,0.9956250000014735,0.9028718999998124,0.3037771350035232
20026,BatchInference,1028,RegionA,RegionC,61680,61680,5.0,15.0,1421.3769749983564,1352.063740002798,0.8650575000011487,0.7844219000015675,0.24333063499388352
49058,BatchInference,1028,RegionA,RegionC,61680,61680,5.0,15.0,1059.8444999970077,1008.1645200009046,0.6390449999988141,0.579471199999547,0.14107517999317176
14332,AITraining,1027,RegionA,RegionC,61620,61620,5.0,15.0,1433.2118400041472,1363.319884803831,0.8465083200033988,0.7677127679993391,0.2365621632165551
12200,AITraining,1034,RegionA,RegionA,62040,62520,5.0,5.0,90843.64992000312,123943.539168168,110.48750639978242,99.52002000008407,3.5700563506284198
27603,AITraining,1032,RegionD,RegionF,61920,62460,5.0,25.0,37385.83859197162,53149.287859249045,59.61822207991595,32.322060831976295,84.97033172448124
41773,AITraining,1033,RegionD,RegionE,61980,62460,5.0,22.0,37189.7466879291,49429.996000062536,59.24700159992128,26.82492000000202,109.84130108754363
41456,AITraining,1036,RegionB,RegionB,62160,62580,5.0,5.0,77413.88311210976,94514.96275210903,80.19125567996463,73.9519812000708,1.556018279576051
45977,AITraining,1037,RegionD,RegionE,62220,62400,5.0,22.0,36950.380544068146,36109.61200001836,40.461639679890126,19.747420000011697,80.63176726356348
10895,AITraining,1034,RegionB,RegionC,62040,62640,5.0,14.0,43026.56172018846,65770.6780081071,58.58121419992728,50.181199440051195,1.8246827515857262
18962,AITraining,1035,RegionF,RegionE,62100,62460,5.0,18.0,22892.772773408073,32957.39000002127,23.9521999999915,17.98600000001071,8.137716106643296
42770,AITraining,1033,RegionD,RegionF,61980,62100,5.0,25.0,24741.116927917672,23567.987916077192,39.598986239951856,23.789624759987134,62.27691493169938
45499,AITraining,1032,RegionD,RegionF,61920,62520,5.0,25.0,20984.29132798412,29842.87656000318,33.849446399956456,18.13858703996432,44.65629220794949
40183,AITraining,1032,RegionA,RegionB,61920,62100,5.0,12.0,34563.51359999396,33144.484032154825,49.079574719954344,44.810061119976574,15.692083967750222
2500,AITraining,1035,RegionD,RegionF,62100,62340,5.0,25.0,20708.456686930156,25323.894115488933,27.538155519943476,15.783656519966344,38.478319904683076
9412,AITraining,1036,RegionF,RegionE,62160,62580,5.0,18.0,15566.048149950733,22409.212166693702,16.161418527974842,12.033249666664222,3.1286420951661853
41134,AITraining,1033,RegionA,RegionB,61980,62100,5.0,12.0,28061.396135953342,27022.779288127873,39.650964479876,36.30971735998346,12.498605327395609
8003,AITraining,1032,RegionD,RegionF,61920,62160,5.0,25.0,15088.23777279954,13937.764758473066,24.339830783973916,14.498945855975533,36.59347672632002
25969,AITraining,1035,RegionB,RegionB,62100,62160,5.0,5.0,22667.516064071344,22671.943200051537,31.07111615991609,30.674255040022302,0.6830173435949405
25570,AITraining,1032,RegionD,RegionE,61920,62340,5.0,22.0,13132.754739224196,17460.046800019372,21.1848325119852,10.011544000029188,33.75723398702887
27570,AITraining,1034,RegionD,RegionD,62040,62160,5.0,5.0,12995.35052792852,13000.50329602046,20.857917439976685,20.386856959945312,0.07908915203354638
40682,AITraining,1034,RegionB,RegionC,62040,62040,5.0,14.0,19708.83576008426,19562.73206393591,26.862969599964856,26.039473919946964,3.3526064162199276
2226,AITraining,1035,RegionD,RegionE,62100,62340,5.0,22.0,9311.849608519578,12371.23013335372,14.748331007981033,7.034648666678811,23.902352840374753
43504,AITraining,1035,RegionD,RegionF,62100,62400,5.0,25.0,7608.513535997094,10811.27764080855,11.994644479981845,6.740900919985757,13.0018621351729
18737,BatchInference,1033,RegionD,RegionF,61980,61980,5.0,25.0,4693.83039999485,4332.217650007476,7.262399999988266,4.460684499997651,11.209308083283172
8663,AITraining,1037,RegionF,RegionE,62220,62340,5.0,18.0,6604.73653229483,9504.09520001975,6.814255103994917,5.462949333348468,0.49140308152754386
19980,BatchInference,1033,RegionA,RegionB,61980,61980,5.0,12.0,6392.406217497004,6126.06730502661,8.972609399982021,8.393735924981712,2.476832812471635
850,BatchInference,1032,RegionD,RegionF,61920,62220,5.0,25.0,3380.2713599929816,3963.738580012188,5.442572799996008,3.1508826999947637,3.7786931799857726
5676,AITraining,1034,RegionD,RegionF,62040,62220,5.0,25.0,4972.011246902227,4591.722388815568,8.017082367976476,4.765108410662415,10.381419354009573
15359,BatchInference,1036,RegionD,RegionE,62160,62580,5.0,22.0,3231.1302826718693,3970.26958334032,4.630126933320528,2.13075833333404,2.6911450992775023
13685,AITraining,1036,RegionD,RegionE,62160,62400,5.0,22.0,4666.272426654697,6199.423999980558,7.387723093308043,3.5160533333454964,10.079487466524338
49465,BatchInference,1032,RegionA,RegionB,61920,61920,5.0,12.0,4277.592900005245,4099.367970004789,6.083605800001771,5.6907611999939185,1.6446033300318632
12243,BatchInference,1032,RegionD,RegionF,61920,61980,5.0,25.0,1849.6867839992346,1707.5871994970203,2.9837843199964995,1.83047767000075,3.483556934485211
21433,BatchInference,1037,RegionD,RegionE,62220,62280,5.0,22.0,2329.282730669581,2232.6665833342267,2.8055039999928706,1.4080841666676314,4.523755480636309
18006,BatchInference,1033,RegionA,RegionB,61980,61980,5.0,12.0,2703.6360000025484,2590.9942500117936,3.8460374999925198,3.5977724999842398,1.0007017500238753
20931,BatchInference,1036,RegionA,RegionB,62160,62160,5.0,12.0,2172.8954700015556,2082.3512400053783,2.7693089999969676,2.5907283000019588,0.6998670299762129
49486,BatchInference,1034,RegionB,RegionC,62040,62040,5.0,14.0,1306.3477500048282,1296.6645599965454,1.7911529999962663,1.7362331999943563,0.09751239001592005
5989,BatchInference,1032,RegionA,RegionB,61920,61920,5.0,12.0,1124.733599999228,1077.8724000026077,1.594529999997758,1.4915879999972412,0.35362919999868847
23388,BatchInference,1036,RegionD,RegionF,62160,62160,5.0,25.0,511.05664000086495,471.687398002472,0.8002047999978387,0.4915357199991344,0.9733505619932101
25273,BatchInference,1036,RegionF,RegionE,62160,62160,5.0,18.0,463.15255350309985,433.0633124976812,0.487994324998633,0.4064287499996375,0.15998654100140097
25221,AITraining,1040,RegionB,RegionC,62400,62640,5.0,14.0,87871.8607200895,92934.8939904394,69.81195816008453,66.99302736015123,2.6152819293832295
10493,AITraining,1039,RegionF,RegionE,62340,63360,5.0,18.0,47751.621235255,28978.61539996705,29.62210382394383,27.42617000001262,11.97033313101278
34792,AITraining,1040,RegionD,RegionF,62400,62400,5.0,25.0,38200.43960320587,35257.59694724399,35.28827699191568,21.674494623965334,57.06422812776326
33643,AITraining,1039,RegionF,RegionF,62340,62400,5.0,5.0,27088.487961640287,27091.30919042053,17.23341096529437,16.921209066629114,0.34598636588077625
33209,AITraining,1041,RegionF,RegionE,62460,62640,5.0,18.0,25057.078156023745,24301.645500052662,15.255463519983023,12.663310000004913,8.181086735883525
22120,AITraining,1043,RegionD,RegionE,62580,62880,5.0,22.0,22341.78218663454,24439.3333333428,20.254856533298735,10.709999999989464,31.267674986528817
6129,AITraining,1042,RegionD,RegionF,62520,62520,5.0,25.0,21207.511449595142,19573.78721761861,19.31497881596403,11.862538631981907,31.124752967905025
41495,AITraining,1040,RegionA,RegionC,62400,62700,5.0,15.0,35447.99400000768,33728.999520086756,29.546316000029496,25.623067200038637,12.815189679884355
39746,AITraining,1040,RegionD,RegionF,62400,62760,5.0,25.0,18915.397393087314,17462.841816293883,17.83225651194509,10.592749282681735,24.69387382718019
14735,AITraining,1041,RegionD,RegionE,62460,62880,5.0,22.0,17665.532450174713,19013.353333348223,16.413690538620205,8.447999999991817,23.913125271340036
41346,AITraining,1039,RegionD,RegionF,62340,62760,5.0,25.0,16979.384866124485,15678.124396819789,16.44802047995487,9.465761781352558,22.61529259704728
13344,AITraining,1041,RegionD,RegionF,62460,62760,5.0,25.0,16392.08345601225,15169.308752020837,15.153111039963552,9.20118048001018,20.21601694380489
23371,AITraining,1043,RegionA,RegionB,62580,62580,5.0,12.0,24501.818663990263,23480.953487963798,19.633018320012916,18.36583596008472,5.9845946157392405
11913,AITraining,1043,RegionD,RegionE,62580,62940,5.0,22.0,13228.348211171939,16552.301899997703,12.003418111981418,6.43406600000128,13.263402759094795
16301,AITraining,1042,RegionD,RegionF,62520,62880,5.0,25.0,12217.29402881377,12063.536756810505,11.258058751978146,6.956157792000422,11.650569111914159
