Method,Hour,Region,AI_IT_Load_MW,Total_IT_Load_MW,Facility_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,ElectricityCost_CNY,CarbonEmission_tCO2
fixed_weight_bounded_rolling_local_exchange_heuristic,1481,RegionC,49.63,257.20666700000004,354.9452004599999,722.35,354.9452004599999,331990.8943462519,182.05139331593404
fixed_weight_bounded_rolling_local_exchange_heuristic,1482,RegionC,17.210666666666665,218.00299966666665,300.8441395399999,650.0,300.8441395399999,281436.6840982746,157.552075877098
fixed_weight_bounded_rolling_local_exchange_heuristic,1483,RegionC,18.906333333333336,216.3913333333334,298.62004,587.8700000000002,298.62004,279409.8128268,159.88116941599998
fixed_weight_bounded_rolling_local_exchange_heuristic,1484,RegionC,24.219,275.45000000000005,380.121,540.1899999999999,380.121,355740.03906,207.96419909999997
fixed_weight_bounded_rolling_local_exchange_heuristic,1485,RegionC,34.83333333333333,294.12833333333333,405.8970999999999,510.2200000000002,405.8970999999999,379952.15736799984,226.4905818
fixed_weight_bounded_rolling_local_exchange_heuristic,1486,RegionC,52.57266666666666,305.76999966666676,421.96259954,500.0,421.96259954,245227.7843486664,239.46377523895
fixed_weight_bounded_rolling_local_exchange_heuristic,1487,RegionC,61.962666666666664,338.94333366666666,467.74180046000004,510.2200000000002,467.74180046000004,271907.66344340716,268.857986904408
fixed_weight_bounded_rolling_local_exchange_heuristic,1488,RegionC,52.02266666666666,366.1793336666667,505.3274804600002,540.1899999999999,505.3274804600002,212217.3286939816,292.8878076746159
fixed_weight_bounded_rolling_local_exchange_heuristic,1489,RegionC,36.01133333333334,396.89933333333335,547.7210799999999,587.8700000000002,547.7210799999999,230092.14849719993,318.49980802000005
fixed_weight_bounded_rolling_local_exchange_heuristic,1490,RegionC,23.811333333333334,391.25000033333345,539.92500046,650.0,539.92500046,226887.2836933013,313.372470266984
fixed_weight_bounded_rolling_local_exchange_heuristic,1491,RegionC,24.267999999999997,403.12666700000005,556.3148004599999,722.35,556.3148004599999,233852.48952136555,320.65985098514403
fixed_weight_bounded_rolling_local_exchange_heuristic,1492,RegionC,46.02533333333334,402.08000033333326,554.87040046,800.0,554.87040046,233328.55209743461,316.2206412221539
fixed_weight_bounded_rolling_local_exchange_heuristic,1493,RegionC,38.793,393.49866699999984,543.02816046,877.65,543.02816046,228430.22597910365,304.7474036501519
fixed_weight_bounded_rolling_local_exchange_heuristic,1494,RegionC,22.713666666666665,390.3999996666667,538.75199954,950.0,538.75199954,226717.61644642285,296.9062269464939
fixed_weight_bounded_rolling_local_exchange_heuristic,1495,RegionC,21.36933333333333,397.3000003333334,548.2740004599999,1012.1299999999998,548.2740004599999,355100.62187792826,296.1776150484919
fixed_weight_bounded_rolling_local_exchange_heuristic,1496,RegionC,25.277333333333335,399.21666633333336,550.9189995399997,1059.8099999999997,550.9189995399997,356956.9473719522,291.60142645652195
fixed_weight_bounded_rolling_local_exchange_heuristic,1497,RegionC,16.241666666666664,398.0449996666666,549.3020995400001,1089.7799999999997,549.3020995400001,356057.620921828,285.197650081168
fixed_weight_bounded_rolling_local_exchange_heuristic,1498,RegionC,11.922666666666665,396.5999996666666,547.3079995399999,1100.0,547.3079995399999,354918.29154169915,279.455464565124
fixed_weight_bounded_rolling_local_exchange_heuristic,1499,RegionC,58.049666666666674,402.3316666666667,555.2176999999999,1089.7799999999997,555.2176999999999,360208.58722900006,279.94076433999993
fixed_weight_bounded_rolling_local_exchange_heuristic,1500,RegionC,63.48333333333335,366.7933333333333,506.17479999999995,1059.8099999999997,506.17479999999995,328537.81568800006,253.23925244000003
fixed_weight_bounded_rolling_local_exchange_heuristic,1501,RegionC,68.7906666666667,369.47199966666665,509.87135954,1012.1299999999998,509.87135954,331090.06603089435,254.62975695427602
fixed_weight_bounded_rolling_local_exchange_heuristic,1502,RegionC,33.36000000000001,322.36266699999976,444.86048046,950.0,444.86048046,289008.05973564356,223.0975309506899
fixed_weight_bounded_rolling_local_exchange_heuristic,1503,RegionC,43.03499999999999,297.2210000000002,410.1649799999999,877.65,410.1649799999999,266594.9320505999,207.70754587199997
fixed_weight_bounded_rolling_local_exchange_heuristic,1504,RegionC,34.718333333333334,256.0456663333334,353.34301953999994,800.0,353.34301953999994,229771.8987464712,181.61831204355994
fixed_weight_bounded_rolling_local_exchange_heuristic,1505,RegionC,31.98733333333332,232.72066633333336,321.15451953999997,722.35,321.15451953999997,302967.5390984498,168.18862188309794
fixed_weight_bounded_rolling_local_exchange_heuristic,1506,RegionC,11.994666666666667,246.60466666666665,340.31443999999993,650.0,340.31443999999993,321202.3810496,182.034193956
fixed_weight_bounded_rolling_local_exchange_heuristic,1507,RegionC,10.017999999999999,228.57000000000008,315.42659999999984,587.8700000000002,315.42659999999984,297860.492646,172.50680753999998
fixed_weight_bounded_rolling_local_exchange_heuristic,1508,RegionC,13.501333333333337,259.6966663333334,358.38139954000013,540.1899999999999,358.38139954000013,338595.16247139644,200.29936420290602
fixed_weight_bounded_rolling_local_exchange_heuristic,1509,RegionC,16.307000000000002,245.62499999999997,338.9625,510.2200000000002,338.9625,320411.08237500006,193.2764175000001
fixed_weight_bounded_rolling_local_exchange_heuristic,1510,RegionC,21.873333333333335,285.1573333333334,393.5171200000001,500.0,393.5171200000001,231002.4197824,228.20057788800005
fixed_weight_bounded_rolling_local_exchange_heuristic,1511,RegionC,26.927999999999997,329.0726670000001,454.1202804600001,510.2200000000002,454.1202804600001,266709.38191696256,266.79566477024997
fixed_weight_bounded_rolling_local_exchange_heuristic,1512,RegionC,21.87666666666666,371.8849996666666,513.20129954,540.1899999999999,513.20129954,217797.4995117806,304.0717699774498
fixed_weight_bounded_rolling_local_exchange_heuristic,1513,RegionC,15.723333333333333,399.6933333333333,551.5768,587.8700000000002,551.5768,234205.02504800007,327.9675652800001
fixed_weight_bounded_rolling_local_exchange_heuristic,1514,RegionC,15.283666666666667,396.94366666666673,547.78226,650.0,547.78226,232708.8596932,325.218327762
fixed_weight_bounded_rolling_local_exchange_heuristic,1515,RegionC,20.81000000000001,403.38,556.6643999999999,722.35,556.6643999999999,236604.63657599993,328.43199599999997
fixed_weight_bounded_rolling_local_exchange_heuristic,1516,RegionC,19.391999999999996,402.61333300000007,555.60639954,800.0,555.60639954,236271.6214043849,324.251894771544
fixed_weight_bounded_rolling_local_exchange_heuristic,1517,RegionC,35.49533333333332,402.32000033333327,555.2016004599998,877.65,555.2016004599998,236221.62494771616,319.296440424546
fixed_weight_bounded_rolling_local_exchange_heuristic,1518,RegionC,46.55333333333331,402.2800003333335,555.1464004599999,950.0,555.1464004599999,236314.7197478128,313.713230899946
fixed_weight_bounded_rolling_local_exchange_heuristic,1519,RegionC,27.75566666666665,391.7679996666666,540.6398395399999,1012.1299999999998,540.6398395399999,354238.03566339874,299.67666305702215
fixed_weight_bounded_rolling_local_exchange_heuristic,1520,RegionC,37.54333333333331,380.9280003333334,525.6806404599997,1059.8099999999997,525.6806404599997,344604.68704714836,285.70742809000996
fixed_weight_bounded_rolling_local_exchange_heuristic,1521,RegionC,26.67066666666667,375.33333366666676,517.9600004599998,1089.7799999999997,517.9600004599998,339704.06630169105,276.27986424536397
fixed_weight_bounded_rolling_local_exchange_heuristic,1522,RegionC,12.010333333333332,390.9200003333334,539.4696004599999,1100.0,539.4696004599999,353978.3730378336,283.167593281454
fixed_weight_bounded_rolling_local_exchange_heuristic,1523,RegionC,41.32666666666667,403.6899996666667,557.09219954,1089.7799999999997,557.09219954,365714.3162320238,288.85230546149
fixed_weight_bounded_rolling_local_exchange_heuristic,1524,RegionC,73.69266666666664,400.8899996666666,553.22819954,1059.8099999999997,553.22819954,363343.6846118858,284.746554303238
fixed_weight_bounded_rolling_local_exchange_heuristic,1525,RegionC,68.74066666666667,389.23999966666656,537.1511995400001,1012.1299999999998,537.1511995400001,352945.93868174776,275.93457120369806
fixed_weight_bounded_rolling_local_exchange_heuristic,1526,RegionC,61.05,362.91300000000007,500.81994000000003,950.0,500.81994000000003,329213.98755900003,258.272843058
fixed_weight_bounded_rolling_local_exchange_heuristic,1527,RegionC,61.55766666666666,314.8556666666667,434.50082,877.65,434.50082,285745.1192648,226.244576974
fixed_weight_bounded_rolling_local_exchange_heuristic,1528,RegionC,40.51166666666667,256.58999966666664,354.09419954,800.0,354.09419954,232962.11481936133,187.03255619702801
fixed_weight_bounded_rolling_local_exchange_heuristic,1529,RegionC,37.022999999999996,236.48999999999998,326.35619999999994,722.35,326.35619999999994,311461.30303199997,175.51436435999997
fixed_weight_bounded_rolling_local_exchange_heuristic,1530,RegionC,34.181333333333335,202.0833333333333,278.875,650.0,278.875,266250.32875,153.0744875
fixed_weight_bounded_rolling_local_exchange_heuristic,1531,RegionC,19.80433333333333,213.20500033333334,294.22290045999995,587.8700000000002,294.22290045999995,281009.35000034136,165.00020257796803
fixed_weight_bounded_rolling_local_exchange_heuristic,1532,RegionC,20.58066666666667,232.63499966666666,321.03629954,540.1899999999999,321.03629954,306730.92203249765,183.82538511660397
fixed_weight_bounded_rolling_local_exchange_heuristic,1533,RegionC,16.381666666666664,273.17166666666674,376.97690000000017,510.2200000000002,376.97690000000017,360306.981482,220.04141653000005
fixed_weight_bounded_rolling_local_exchange_heuristic,1534,RegionC,41.68500000000001,324.14000000000004,447.3131999999999,500.0,447.3131999999999,265453.54540799995,265.34619023999994
fixed_weight_bounded_rolling_local_exchange_heuristic,1535,RegionC,35.02799999999999,335.82166699999993,463.43390045999996,510.2200000000002,463.43390045999996,275108.2663300698,278.338400616276
fixed_weight_bounded_rolling_local_exchange_heuristic,1536,RegionC,27.925999999999995,351.87333299999995,485.5851995399999,540.1899999999999,485.5851995399999,208248.06867472443,293.9732798015162
fixed_weight_bounded_rolling_local_exchange_heuristic,1537,RegionC,50.396333333333345,390.79200033333325,539.29296046,587.8700000000002,539.29296046,231351.28710773532,327.51261488735787
fixed_weight_bounded_rolling_local_exchange_heuristic,1538,RegionC,24.444000000000006,391.23333299999996,539.90199954,650.0,539.90199954,231671.948002614,327.2346019211939
fixed_weight_bounded_rolling_local_exchange_heuristic,1539,RegionC,38.94266666666667,402.0999996666667,554.89799954,722.35,554.89799954,238167.7703825634,334.10408552303403
fixed_weight_bounded_rolling_local_exchange_heuristic,1540,RegionC,38.02433333333334,400.80500033333334,553.11090046,800.0,553.11090046,237456.04067648255,329.322230133884
fixed_weight_bounded_rolling_local_exchange_heuristic,1541,RegionC,33.980000000000004,400.40000000000015,552.552,877.65,552.552,237265.8288,324.12700319999993
fixed_weight_bounded_rolling_local_exchange_heuristic,1542,RegionC,19.923999999999996,402.50000000000017,555.4500000000002,950.0,555.4500000000002,238560.22049999994,320.1058349999999
fixed_weight_bounded_rolling_local_exchange_heuristic,1543,RegionC,26.059000000000008,400.813333,553.1223995399998,1012.1299999999998,553.1223995399998,365542.0001839997,312.56946798005396
fixed_weight_bounded_rolling_local_exchange_heuristic,1544,RegionC,22.107000000000003,400.40000000000015,552.5519999999999,1059.8099999999997,552.5519999999999,365225.82095999987,306.11380799999995
fixed_weight_bounded_rolling_local_exchange_heuristic,1545,RegionC,11.735000000000003,396.4416669999999,547.08950046,1089.7799999999997,547.08950046,361664.4560690921,297.3978524500559
fixed_weight_bounded_rolling_local_exchange_heuristic,1546,RegionC,13.013333333333332,397.64000033333326,548.7432004599999,1100.0,548.7432004599999,362801.566984129,293.4129892859619
fixed_weight_bounded_rolling_local_exchange_heuristic,1547,RegionC,50.710666666666654,388.83333366666665,536.5900004599999,1089.7799999999997,536.5900004599999,354804.04010416113,283.2122022427879
fixed_weight_bounded_rolling_local_exchange_heuristic,1548,RegionC,53.264333333333326,402.8800003333333,555.9744004599999,1059.8099999999997,555.9744004599999,367649.1917921842,291.108196080856
fixed_weight_bounded_rolling_local_exchange_heuristic,1549,RegionC,56.93466666666668,368.8599996666668,509.0267995399999,1012.1299999999998,509.0267995399999,336624.5128037973,265.81379471978795
fixed_weight_bounded_rolling_local_exchange_heuristic,1550,RegionC,57.95166666666666,361.9246666666666,499.4560400000001,950.0,499.4560400000001,330305.2629332001,261.61507375199994
fixed_weight_bounded_rolling_local_exchange_heuristic,1551,RegionC,52.60399999999999,327.47499999999985,451.9155,877.65,451.9155,298874.315925,238.74695865
fixed_weight_bounded_rolling_local_exchange_heuristic,1552,RegionC,50.083999999999996,292.96400000000006,404.29031999999984,800.0,404.29031999999984,267373.3602288,216.4166082959999
fixed_weight_bounded_rolling_local_exchange_heuristic,1553,RegionC,26.339999999999996,232.39533299999994,320.70555954,722.35,320.70555954,307530.9751540968,174.62417716952993
fixed_weight_bounded_rolling_local_exchange_heuristic,1554,RegionC,21.223333333333347,252.2600003333333,348.11880046,650.0,348.11880046,333804.1553850847,193.240746135346
fixed_weight_bounded_rolling_local_exchange_heuristic,1555,RegionC,17.56066666666667,248.15499966666667,342.45389953999995,587.8700000000002,342.45389953999995,328351.6479569428,194.00013408941
fixed_weight_bounded_rolling_local_exchange_heuristic,1556,RegionC,20.543999999999997,273.246667,377.0804004599999,540.1899999999999,377.0804004599999,361518.29233301565,217.8770553857879
fixed_weight_bounded_rolling_local_exchange_heuristic,1557,RegionC,16.703333333333337,272.3600003333333,375.85680046,510.2200000000002,375.85680046,360307.6046249698,221.154141390664
fixed_weight_bounded_rolling_local_exchange_heuristic,1558,RegionC,26.540999999999997,321.553,443.74313999999987,500.0,443.74313999999987,263996.10628019995,265.0921518359999
fixed_weight_bounded_rolling_local_exchange_heuristic,1559,RegionC,56.51,339.0473329999999,467.88531953999984,510.2200000000002,467.88531953999984,278321.582328369,282.743098598022
fixed_weight_bounded_rolling_local_exchange_heuristic,1560,RegionC,69.40533333333335,373.44600033333336,515.3554804599999,540.1899999999999,515.3554804599999,221365.79307678837,313.64534540795586
fixed_weight_bounded_rolling_local_exchange_heuristic,1561,RegionC,68.17866666666666,364.3799996666667,502.84439953999987,587.8700000000002,502.84439953999987,215951.55582644834,306.68479927944594
fixed_weight_bounded_rolling_local_exchange_heuristic,1562,RegionC,63.592333333333315,403.3816663333335,556.6666995399999,650.0,556.6666995399999,239010.41411449443,338.62035333018207
fixed_weight_bounded_rolling_local_exchange_heuristic,1563,RegionC,57.01933333333334,397.31466633333343,548.29423954,722.35,548.29423954,235360.78526494038,331.00523241029794
fixed_weight_bounded_rolling_local_exchange_heuristic,1564,RegionC,49.789333333333346,395.34800033333335,545.58024046,800.0,545.58024046,234141.2159958136,325.4386134343899
fixed_weight_bounded_rolling_local_exchange_heuristic,1565,RegionC,41.16533333333332,394.72800033333334,544.7246404599998,877.65,544.7246404599998,233708.6597429584,319.80783641406595
fixed_weight_bounded_rolling_local_exchange_heuristic,1566,RegionC,21.11733333333333,396.83200033333344,547.6281604600001,950.0,547.6281604600001,234883.19430289857,315.59810887309794
fixed_weight_bounded_rolling_local_exchange_heuristic,1567,RegionC,21.617333333333345,404.1600003333334,557.74080046,1012.1299999999998,557.74080046,367919.2964314436,314.9004559397159
fixed_weight_bounded_rolling_local_exchange_heuristic,1568,RegionC,25.54333333333334,403.36333333333346,556.6413999999999,1059.8099999999997,556.6413999999999,367077.1712299999,307.76703006
fixed_weight_bounded_rolling_local_exchange_heuristic,1569,RegionC,22.71766666666667,398.1649996666667,549.4676995399999,1089.7799999999997,549.4676995399999,362220.0968907588,297.81149315068006
fixed_weight_bounded_rolling_local_exchange_heuristic,1570,RegionC,41.547999999999995,393.4480000000001,542.9582399999999,1100.0,542.9582399999999,357798.6209952001,289.12526280000003
fixed_weight_bounded_rolling_local_exchange_heuristic,1571,RegionC,56.337,402.19999999999993,555.0359999999998,1089.7799999999997,555.0359999999998,365618.86428000004,291.50490720000005
fixed_weight_bounded_rolling_local_exchange_heuristic,1572,RegionC,75.19233333333334,372.29666633333335,513.76939954,1059.8099999999997,513.76939954,338296.5988211084,267.36559552061584
fixed_weight_bounded_rolling_local_exchange_heuristic,1573,RegionC,55.83500000000001,363.16500000000013,501.16769999999997,1012.1299999999998,501.16769999999997,329863.5684629999,259.8554524499999
fixed_weight_bounded_rolling_local_exchange_heuristic,1574,RegionC,64.25999999999999,313.56666699999994,432.72200046000006,950.0,432.72200046000006,284687.804102634,224.8423514390159
fixed_weight_bounded_rolling_local_exchange_heuristic,1575,RegionC,67.08133333333333,290.7600003333333,401.24880046,877.65,401.24880046,263865.2236705006,210.093871920856
fixed_weight_bounded_rolling_local_exchange_heuristic,1576,RegionC,43.442666666666675,264.3933336666667,364.8628004600001,800.0,364.8628004600001,239824.318742358,193.41377052384593
fixed_weight_bounded_rolling_local_exchange_heuristic,1577,RegionC,18.148000000000003,225.56999999999996,311.2866,722.35,311.2866,296540.9537579999,167.7212200799999
fixed_weight_bounded_rolling_local_exchange_heuristic,1578,RegionC,20.82366666666667,234.79499966666668,324.01709953999983,650.0,324.01709953999983,308519.3616690016,177.85298593750602
fixed_weight_bounded_rolling_local_exchange_heuristic,1579,RegionC,16.249000000000006,219.75100000000006,303.25638,587.8700000000002,303.25638,288606.0642822,169.76292152399998
fixed_weight_bounded_rolling_local_exchange_heuristic,1580,RegionC,11.288333333333332,210.0350003333333,289.84830045999996,540.1899999999999,289.84830045999996,275700.80491454736,165.416425072522
fixed_weight_bounded_rolling_local_exchange_heuristic,1581,RegionC,10.539999999999997,212.85,293.73299999999995,510.2200000000002,293.73299999999995,279249.0257699999,170.6001264
fixed_weight_bounded_rolling_local_exchange_heuristic,1582,RegionC,31.025333333333336,235.97333333333333,325.6432000000001,500.0,325.6432000000001,192051.33363199994,191.93410207999995
fixed_weight_bounded_rolling_local_exchange_heuristic,1583,RegionC,30.744666666666664,308.8879996666666,426.2654395399998,510.2200000000002,426.2654395399998,251257.90068245755,253.96894887793192
fixed_weight_bounded_rolling_local_exchange_heuristic,1584,RegionC,61.379333333333335,371.22666633333336,512.2927995399999,540.1899999999999,512.2927995399999,217960.09449228836,307.221991884138
fixed_weight_bounded_rolling_local_exchange_heuristic,1585,RegionC,43.63166666666668,393.81599966666664,543.46607954,587.8700000000002,543.46607954,231092.64634199874,326.4057273717238
fixed_weight_bounded_rolling_local_exchange_heuristic,1586,RegionC,37.89199999999999,388.79999999999995,536.5440000000001,650.0,536.5440000000001,228015.10368000006,321.12158399999987
fixed_weight_bounded_rolling_local_exchange_heuristic,1587,RegionC,35.22233333333334,389.43000033333345,537.41340046,722.35,537.41340046,228250.21944337117,319.0085945130561
fixed_weight_bounded_rolling_local_exchange_heuristic,1588,RegionC,14.483333333333338,390.00000033333333,538.20000046,800.0,538.20000046,228449.75419525625,315.38520026956
fixed_weight_bounded_rolling_local_exchange_heuristic,1589,RegionC,19.925333333333324,398.9400003333332,550.5372004599999,877.65,550.5372004599999,233548.89117914118,317.27458862509786
fixed_weight_bounded_rolling_local_exchange_heuristic,1590,RegionC,23.21933333333334,398.94000033333333,550.5372004599999,950.0,550.5372004599999,233405.75150702154,311.10857197994596
fixed_weight_bounded_rolling_local_exchange_heuristic,1591,RegionC,34.76566666666666,396.47066666666655,547.1295199999998,1012.1299999999998,547.1295199999998,356640.9063168,302.61733751199995
fixed_weight_bounded_rolling_local_exchange_heuristic,1592,RegionC,48.99833333333334,394.4000003333333,544.27200046,1059.8099999999997,544.27200046,354560.55197966227,294.505579448906
fixed_weight_bounded_rolling_local_exchange_heuristic,1593,RegionC,48.43166666666668,393.3249996666667,542.7884995399999,1089.7799999999997,542.7884995399999,353377.0247405216,287.5693470562919
fixed_weight_bounded_rolling_local_exchange_heuristic,1594,RegionC,51.01599999999999,400.43999999999994,552.6071999999999,1100.0,552.6071999999999,359542.822536,287.4110047199999
fixed_weight_bounded_rolling_local_exchange_heuristic,1595,RegionC,45.63999999999999,389.2400000000001,537.1512,1089.7799999999997,537.1512,349266.4532639999,275.28999
fixed_weight_bounded_rolling_local_exchange_heuristic,1596,RegionC,36.434,402.85,555.9329999999999,1059.8099999999997,555.9329999999999,361256.38206000003,282.1359975
fixed_weight_bounded_rolling_local_exchange_heuristic,1597,RegionC,63.55166666666667,396.19299966666654,546.7463395399998,1012.1299999999998,546.7463395399998,355062.5403606713,276.32560000351594
fixed_weight_bounded_rolling_local_exchange_heuristic,1598,RegionC,78.9246666666667,365.8663336666667,504.8955404599999,950.0,504.8955404599999,327677.20575853996,255.62861213489802
fixed_weight_bounded_rolling_local_exchange_heuristic,1599,RegionC,49.578666666666656,305.15533366666665,421.11436045999994,877.65,421.11436045999994,273134.77419435594,214.76832383459998
fixed_weight_bounded_rolling_local_exchange_heuristic,1600,RegionC,23.651999999999994,245.523,338.82174,800.0,338.82174,219620.8636506,174.96754653599996
fixed_weight_bounded_rolling_local_exchange_heuristic,1601,RegionC,29.485333333333333,247.51666633333332,341.57299953999996,722.35,341.57299953999996,320839.5184679219,179.291667458546
fixed_weight_bounded_rolling_local_exchange_heuristic,1602,RegionC,39.10266666666667,266.09666666666664,367.21340000000004,650.0,367.21340000000004,344710.56284800003,196.42244766000002
fixed_weight_bounded_rolling_local_exchange_heuristic,1603,RegionC,30.619999999999997,248.9600000000001,343.56479999999993,587.8700000000002,343.56479999999993,322315.3171200001,187.48331135999996
fixed_weight_bounded_rolling_local_exchange_heuristic,1604,RegionC,31.10466666666667,251.0383336666667,346.43290046,540.1899999999999,346.43290046,324808.5588132867,192.78990910599
fixed_weight_bounded_rolling_local_exchange_heuristic,1605,RegionC,28.695666666666682,281.8653336666667,388.97416046,510.2200000000002,388.97416046,364476.56783422915,220.39275931663602
fixed_weight_bounded_rolling_local_exchange_heuristic,1606,RegionC,36.81066666666667,320.5133336666667,442.3084004600001,500.0,442.3084004600001,257091.75776737503,254.371561104546
fixed_weight_bounded_rolling_local_exchange_heuristic,1607,RegionC,32.142,353.514667,487.85024046,510.2200000000002,487.85024046,283401.9616880232,283.68491482748993
fixed_weight_bounded_rolling_local_exchange_heuristic,1608,RegionC,34.86899999999999,381.2016670000001,526.0583004599998,540.1899999999999,526.0583004599998,220581.5059658826,307.90192325923795
fixed_weight_bounded_rolling_local_exchange_heuristic,1609,RegionC,37.189333333333344,389.8753333333333,538.0279599999999,587.8700000000002,538.0279599999999,225471.37719719994,315.44579294799985
fixed_weight_bounded_rolling_local_exchange_heuristic,1610,RegionC,38.76933333333332,403.3600003333334,556.6368004599997,650.0,556.6368004599997,233141.75750466637,325.2428825087781
fixed_weight_bounded_rolling_local_exchange_heuristic,1611,RegionC,39.10066666666667,403.95999966666665,557.4647995399998,722.35,557.4647995399998,233360.33973543937,322.93935837352194
fixed_weight_bounded_rolling_local_exchange_heuristic,1612,RegionC,44.618666666666655,392.5546666666668,541.7254399999999,800.0,541.7254399999999,226652.5068415999,309.75860659199986
fixed_weight_bounded_rolling_local_exchange_heuristic,1613,RegionC,38.420999999999985,389.4,537.372,877.65,537.372,224712.84923999995,302.1105383999999
fixed_weight_bounded_rolling_local_exchange_heuristic,1614,RegionC,20.519999999999992,389.3999999999999,537.372,950.0,537.372,224600.00111999997,296.14570920000006
fixed_weight_bounded_rolling_local_exchange_heuristic,1615,RegionC,6.729333333333333,389.40000033333337,537.37200046,1012.1299999999998,537.37200046,345363.6109756374,289.75098264803194
fixed_weight_bounded_rolling_local_exchange_heuristic,1616,RegionC,9.713333333333333,394.30000033333323,544.1340004599999,1059.8099999999997,544.1340004599999,349540.79921549466,286.9762718426039
fixed_weight_bounded_rolling_local_exchange_heuristic,1617,RegionC,17.663333333333338,393.76000033333344,543.3888004600001,1089.7799999999997,543.3888004600001,348899.0809993568,280.55163767749804
fixed_weight_bounded_rolling_local_exchange_heuristic,1618,RegionC,30.178666666666672,394.71999966666675,544.7135995399999,1100.0,544.7135995399999,349591.74104877654,276.060852246872
fixed_weight_bounded_rolling_local_exchange_heuristic,1619,RegionC,32.07599999999999,394.2999999999999,544.1339999999999,1089.7799999999997,544.1339999999999,349072.84367999993,271.7405196
fixed_weight_bounded_rolling_local_exchange_heuristic,1620,RegionC,65.89966666666669,402.0969996666667,554.89385954,1059.8099999999997,554.89385954,355825.68743002514,274.45050292848396
fixed_weight_bounded_rolling_local_exchange_heuristic,1621,RegionC,77.78333333333333,384.39400033333345,530.46372046,1012.1299999999998,530.46372046,340021.94017765543,261.35947507064196
fixed_weight_bounded_rolling_local_exchange_heuristic,1622,RegionC,78.336,361.60500000000013,499.0149,950.0,499.0149,319743.7971749999,246.46345911000006
fixed_weight_bounded_rolling_local_exchange_heuristic,1623,RegionC,63.666666666666664,306.0999996666666,422.41799954000004,877.65,422.41799954000004,270562.95288536535,210.32192197096597
fixed_weight_bounded_rolling_local_exchange_heuristic,1624,RegionC,17.907666666666675,270.56099966666665,373.37417954,800.0,373.37417954,239067.75341766656,188.40461099588398
fixed_weight_bounded_rolling_local_exchange_heuristic,1625,RegionC,12.759999999999998,242.03000000000006,334.0013999999998,722.35,334.0013999999998,309993.379368,171.47631876000005
fixed_weight_bounded_rolling_local_exchange_heuristic,1626,RegionC,17.934666666666665,235.51999966666665,325.0175995399998,650.0,325.0175995399998,301564.32955719356,170.21171687909796
fixed_weight_bounded_rolling_local_exchange_heuristic,1627,RegionC,16.368333333333332,236.20466633333336,325.96243953999993,587.8700000000002,325.96243953999993,302352.98004411784,174.357308909946
fixed_weight_bounded_rolling_local_exchange_heuristic,1628,RegionC,20.18166666666666,272.1883336666666,375.6199004599999,540.1899999999999,375.6199004599999,348319.84609456715,205.08846565115996
fixed_weight_bounded_rolling_local_exchange_heuristic,1629,RegionC,16.907999999999998,249.246667,343.9604004599999,510.2200000000002,343.9604004599999,318882.2476624614,191.37956681594397
fixed_weight_bounded_rolling_local_exchange_heuristic,1630,RegionC,19.532333333333334,301.10833333333335,415.5294999999999,500.0,415.5294999999999,239058.27664500003,234.89882635000004
fixed_weight_bounded_rolling_local_exchange_heuristic,1631,RegionC,42.47599999999999,330.637333,456.27951953999985,510.2200000000002,456.27951953999985,262447.41684421257,261.083141080788
fixed_weight_bounded_rolling_local_exchange_heuristic,1632,RegionC,45.05300000000002,392.8890000000001,542.1868200000001,540.1899999999999,539.5089093333335,225191.8738187999,312.516483048
fixed_weight_bounded_rolling_local_exchange_heuristic,1633,RegionC,32.42666666666666,388.42799966666666,536.0306395399999,587.8700000000002,536.0306395399999,222597.4436817758,309.718503526212
fixed_weight_bounded_rolling_local_exchange_heuristic,1634,RegionC,33.422666666666665,396.28399966666655,546.87191954,650.0,546.87191954,227066.68971220337,315.1076000389479
fixed_weight_bounded_rolling_local_exchange_heuristic,1635,RegionC,32.81766666666667,398.1159996666667,549.40007954,722.35,549.40007954,228094.43102262175,314.09202547301805
fixed_weight_bounded_rolling_local_exchange_heuristic,1636,RegionC,31.493999999999996,400.1533330000001,552.21159954,800.0,552.21159954,229239.6013170402,311.8338902602381
fixed_weight_bounded_rolling_local_exchange_heuristic,1637,RegionC,28.90799999999999,404.38000000000005,558.0443999999999,877.65,558.0443999999999,231644.23044,309.99366419999984
fixed_weight_bounded_rolling_local_exchange_heuristic,1638,RegionC,30.579999999999995,402.26000000000016,555.1188,950.0,555.1188,230418.71150399992,302.48423412000005
fixed_weight_bounded_rolling_local_exchange_heuristic,1639,RegionC,28.383666666666656,399.8349996666666,551.77229954,1012.1299999999998,551.77229954,352339.7195942623,294.37052180458994
fixed_weight_bounded_rolling_local_exchange_heuristic,1640,RegionC,19.63833333333333,400.1866663333334,552.25759954,1059.8099999999997,552.25759954,352649.6127622623,288.38891847978795
fixed_weight_bounded_rolling_local_exchange_heuristic,1641,RegionC,12.260000000000002,394.343333,544.1937995400001,1089.7799999999997,544.1937995400001,347505.8345722577,278.409547844664
fixed_weight_bounded_rolling_local_exchange_heuristic,1642,RegionC,20.965333333333326,404.04000033333335,557.5752004599999,1100.0,557.5752004599999,356061.94726175145,280.2372957511959
